Target,Group1,Group2,change_type,changes
LPA20.5,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.999335779297299, 'new': 0.9993}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA20.5,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.974942165596328, 'new': 0.9749}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA20.5,NGBB,Placebo,edited,"{'P_Value': {'old': 0.996401793862497, 'new': 0.9964}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.135545358564119, 'new': 0.1355}, 'q_value': {'old': 0.82963107397004, 'new': 0.8293534482758621}}"
LPA22.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.323962141690511, 'new': 0.324}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.209894058134813, 'new': 0.2099}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.200424323568328, 'new': 0.2004}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.943093772840846, 'new': 0.9431}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.98882163509286, 'new': 0.9888}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.990633555342576, 'new': 0.9906}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.998183094003071, 'new': 0.9982}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.997503746273052, 'new': 0.9975}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPA22.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999999909719749, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.917114212557953, 'new': 0.9171}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.570298202025456, 'new': 0.5703}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.83203826402618, 'new': 0.832}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.999733817183608, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.99047323695846, 'new': 0.9905}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.99998784984513, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.853582306452926, 'new': 0.8536}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.992889469610079, 'new': 0.9929}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.453570806060923, 'new': 0.4536}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE14.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.733431214352491, 'new': 0.7334}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.981716717133348, 'new': 0.9817}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.972952966462644, 'new': 0.973}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.996851914501079, 'new': 0.9969}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.926288151611753, 'new': 0.9263}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.810103924243328, 'new': 0.8101}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.999195662043194, 'new': 0.9992}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.999820017820826, 'new': 0.9998}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.87085659488866, 'new': 0.8709}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.607752577662116, 'new': 0.6078}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE16.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.990088465047376, 'new': 0.9901}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.998034945822287, 'new': 0.998}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.991406965453784, 'new': 0.9914}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.995916023394494, 'new': 0.9959}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.948850231403155, 'new': 0.9489}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.954635351411991, 'new': 0.9546}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.999999964201828, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.997134307942029, 'new': 0.9971}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.921672323376047, 'new': 0.9217}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.756010341844031, 'new': 0.756}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.996308849479935, 'new': 0.9963}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.2,Chow control,FMT,edited,"{'P_Value': {'old': 0.0369857988992769, 'new': 0.037}, 'q_value': {'old': 0.329427320984895, 'new': 0.3292625}}"
LPE18.2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0030074560264626, 'new': 0.003}, 'q_value': {'old': 0.0514543016256295, 'new': 0.051186046511627906}}"
LPE18.2,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0922523005597565, 'new': 0.0923}, 'q_value': {'old': 0.623801270451687, 'new': 0.6241238095238095}}"
LPE18.2,Chow control,Placebo,edited,"{'P_Value': {'old': 0.18841614232029, 'new': 0.1884}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.995274553093903, 'new': 0.9953}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.2,FMT,NGBB,edited,"{'P_Value': {'old': 0.957535981396373, 'new': 0.9575}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.2,FMT,Placebo,edited,"{'P_Value': {'old': 0.855592382725425, 'new': 0.8556}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.730310418517706, 'new': 0.7303}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.51062626621498, 'new': 0.5106}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE18.2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.996784811591507, 'new': 0.9968}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.3,Chow control,FMT,edited,"{'P_Value': {'old': 0.087818735151763, 'new': 0.0878}, 'q_value': {'old': 0.611287274095605, 'new': 0.6111568627450981}}"
LPE20.3,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.296123235755365, 'new': 0.2961}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.3,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0635242997185709, 'new': 0.0635}, 'q_value': {'old': 0.474760555791424, 'new': 0.4745789473684211}}"
LPE20.3,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0163517450746291, 'new': 0.0164}, 'q_value': {'old': 0.171890309915292, 'new': 0.17184057971014494}}"
LPE20.3,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.892439561205569, 'new': 0.8924}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.3,FMT,NGBB,edited,"{'P_Value': {'old': 0.999748557546072, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.3,FMT,Placebo,edited,"{'P_Value': {'old': 0.998366075455661, 'new': 0.9984}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.3,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.921766713072828, 'new': 0.9218}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.3,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.648153361202193, 'new': 0.6482}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.3,NGBB,Placebo,edited,"{'P_Value': {'old': 0.983084738423001, 'new': 0.9831}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.960791967912593, 'new': 0.9608}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.588307607184563, 'new': 0.5883}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.412678811486082, 'new': 0.4127}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.475852892429833, 'new': 0.4759}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.974207344977015, 'new': 0.9742}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.906222074542058, 'new': 0.9062}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.935935518148586, 'new': 0.9359}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.997552335598368, 'new': 0.9976}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.999505427052918, 'new': 0.9995}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999970528237842, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.5,Chow control,FMT,edited,"{'P_Value': {'old': 0.0784220289705381, 'new': 0.0784}, 'q_value': {'old': 0.562420611808909, 'new': 0.5622626262626262}}"
LPE20.5,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0011275529455353, 'new': 0.0011}, 'q_value': {'old': 0.0242594724645484, 'new': 0.02366666666666667}}"
LPE20.5,Chow control,NGBB,edited,"{'P_Value': {'old': 0.134192501143805, 'new': 0.1342}, 'q_value': {'old': 0.828492833148706, 'new': 0.8285391304347827}}"
LPE20.5,Chow control,Placebo,edited,"{'P_Value': {'old': 0.19196095693774, 'new': 0.192}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.5,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.861312727840208, 'new': 0.8613}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.5,FMT,NGBB,edited,"{'P_Value': {'old': 0.983693635407475, 'new': 0.9837}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.5,FMT,Placebo,edited,"{'P_Value': {'old': 0.957530676252906, 'new': 0.9575}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.5,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.422708256662431, 'new': 0.4227}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.5,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.320871196244981, 'new': 0.3209}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE20.5,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999749756788576, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.4,Chow control,FMT,edited,"{'P_Value': {'old': 0.112826307276925, 'new': 0.1128}, 'q_value': {'old': 0.721681785284838, 'new': 0.7215135135135134}}"
LPE22.4,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0903846324711575, 'new': 0.0904}, 'q_value': {'old': 0.623039699558464, 'new': 0.6231456310679612}}"
LPE22.4,Chow control,NGBB,edited,"{'P_Value': {'old': 0.05596365475043, 'new': 0.056}, 'q_value': {'old': 0.441491054142281, 'new': 0.44177777777777777}}"
LPE22.4,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0132353521965619, 'new': 0.0132}, 'q_value': {'old': 0.149160318405698, 'new': 0.14876190476190476}}"
LPE22.4,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999034170297636, 'new': 0.999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.4,FMT,NGBB,edited,"{'P_Value': {'old': 0.999999968079535, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.4,FMT,Placebo,edited,"{'P_Value': {'old': 0.989278858496105, 'new': 0.9893}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.4,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.998820081335782, 'new': 0.9988}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.4,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.916551035717588, 'new': 0.9166}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.4,NGBB,Placebo,edited,"{'P_Value': {'old': 0.98011979128306, 'new': 0.9801}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.6,Chow control,FMT,edited,"{'P_Value': {'old': 0.79263862546203, 'new': 0.7926}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.6,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.284376905544574, 'new': 0.2844}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.6,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0437846056332954, 'new': 0.0438}, 'q_value': {'old': 0.379110609751704, 'new': 0.3792439024390244}}"
LPE22.6,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0815410889852245, 'new': 0.0815}, 'q_value': {'old': 0.573209635440687, 'new': 0.5729207920792079}}"
LPE22.6,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.973256666967756, 'new': 0.9733}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.6,FMT,NGBB,edited,"{'P_Value': {'old': 0.615169871117109, 'new': 0.6152}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.6,FMT,Placebo,edited,"{'P_Value': {'old': 0.755762762370417, 'new': 0.7558}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.6,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.872178371338632, 'new': 0.8722}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.6,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.957905753639768, 'new': 0.9579}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPE22.6,NGBB,Placebo,edited,"{'P_Value': {'old': 0.998897519975782, 'new': 0.9989}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG14.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.012034532460786, 'new': 0.012}, 'q_value': {'old': 0.142408634119301, 'new': 0.14200000000000002}}"
LPG14.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0077053392468297, 'new': 0.0077}, 'q_value': {'old': 0.0987640459819009, 'new': 0.09889285714285713}}"
LPG14.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0001045308772674, 'new': 0.0001}, 'q_value': {'old': 0.003534139183805, 'new': 0.0032272727272727275}}"
LPG14.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0009372256441844, 'new': 0.0009}, 'q_value': {'old': 0.0207946939803417, 'new': 0.019968749999999997}}"
LPG14.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.99731950043556, 'new': 0.9973}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG14.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.874014133020917, 'new': 0.874}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG14.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.996376302459224, 'new': 0.9964}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG14.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.579017628878604, 'new': 0.579}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG14.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.931883430337465, 'new': 0.9319}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG14.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.96062362693618, 'new': 0.9606}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.363408608623774, 'new': 0.3634}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.238457681019789, 'new': 0.2385}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0129602712104044, 'new': 0.013}, 'q_value': {'old': 0.148416009022373, 'new': 0.14876190476190476}}"
LPG16.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0449489874622035, 'new': 0.0449}, 'q_value': {'old': 0.384503386724874, 'new': 0.3840843373493976}}"
LPG16.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999999802259598, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.794915643630798, 'new': 0.7949}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.955503144113523, 'new': 0.9555}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.672725603611824, 'new': 0.6727}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.914979649447576, 'new': 0.915}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.989088488011402, 'new': 0.9891}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.0365839934738159, 'new': 0.0366}, 'q_value': {'old': 0.329427320984895, 'new': 0.3292625}}"
LPG16.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.0162389421688047, 'new': 0.0162}, 'q_value': {'old': 0.171890309915292, 'new': 0.17184057971014494}}"
LPG16.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.0002524700809443, 'new': 0.0003}, 'q_value': {'old': 0.0077936416291504, 'new': 0.009260869565217392}}"
LPG16.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0005590934597151, 'new': 0.0006}, 'q_value': {'old': 0.0152675521691449, 'new': 0.015777777777777776}}"
LPG16.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999914030668829, 'new': 0.9999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.785152451159314, 'new': 0.7852}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.886969796787432, 'new': 0.887}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.582227068963425, 'new': 0.5822}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.736581889301086, 'new': 0.7366}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG16.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999162149726556, 'new': 0.9992}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,Chow control,FMT,edited,"{'P_Value': {'old': 0.0920172724906246, 'new': 0.092}, 'q_value': {'old': 0.623801270451687, 'new': 0.6241238095238095}}"
LPG18.0,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.237765309496992, 'new': 0.2378}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,Chow control,NGBB,edited,"{'P_Value': {'old': 0.20342796668869, 'new': 0.2034}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,Chow control,Placebo,edited,"{'P_Value': {'old': 0.181183429316642, 'new': 0.1812}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.936866838244865, 'new': 0.9369}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,FMT,NGBB,edited,"{'P_Value': {'old': 0.966432130203695, 'new': 0.9664}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,FMT,Placebo,edited,"{'P_Value': {'old': 0.975535583115009, 'new': 0.9755}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.999927303416325, 'new': 0.9999}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.99966281768453, 'new': 0.9997}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.0,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999996681581691, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.1,Chow control,FMT,edited,"{'P_Value': {'old': 0.398489246456089, 'new': 0.3985}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.1,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.164279816457452, 'new': 0.1643}, 'q_value': {'old': 0.925703727657073, 'new': 0.9258174603174603}}"
LPG18.1,Chow control,NGBB,edited,"{'P_Value': {'old': 0.109564030329765, 'new': 0.1096}, 'q_value': {'old': 0.707186013946667, 'new': 0.707418181818182}}"
LPG18.1,Chow control,Placebo,edited,"{'P_Value': {'old': 0.0705481764228068, 'new': 0.0705}, 'q_value': {'old': 0.514913433919366, 'new': 0.5151122448979591}}"
LPG18.1,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.999565502882266, 'new': 0.9996}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.1,FMT,NGBB,edited,"{'P_Value': {'old': 0.993202848780183, 'new': 0.9932}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.1,FMT,Placebo,edited,"{'P_Value': {'old': 0.975096650893981, 'new': 0.9751}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.1,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.999098353094343, 'new': 0.9991}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.1,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.991061657364798, 'new': 0.9911}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.1,NGBB,Placebo,edited,"{'P_Value': {'old': 0.99964605795098, 'new': 0.9996}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,Chow control,FMT,edited,"{'P_Value': {'old': 0.881323306620722, 'new': 0.8813}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,Chow control,FMT_NGBB,edited,"{'P_Value': {'old': 0.630393552329781, 'new': 0.6304}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,Chow control,NGBB,edited,"{'P_Value': {'old': 0.993366481565206, 'new': 0.9934}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,Chow control,Placebo,edited,"{'P_Value': {'old': 0.994016449778982, 'new': 0.994}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,FMT,FMT_NGBB,edited,"{'P_Value': {'old': 0.99865287172222, 'new': 0.9987}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,FMT,NGBB,edited,"{'P_Value': {'old': 0.979184314807552, 'new': 0.9792}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,FMT,Placebo,edited,"{'P_Value': {'old': 0.977829381197278, 'new': 0.9778}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,FMT_NGBB,NGBB,edited,"{'P_Value': {'old': 0.865915298209435, 'new': 0.8659}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,FMT_NGBB,Placebo,edited,"{'P_Value': {'old': 0.860971631857979, 'new': 0.861}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG18.2,NGBB,Placebo,edited,"{'P_Value': {'old': 0.999999996394244, 'new': 1.0}, 'q_value': {'old': 0.99999999998091, 'new': 1.0}}"
LPG20.3,Chow control,FMT,edited,"{'P_Value': {'old': 0.0233721226334335, 'new': 0.0234}, 'q_value': {'old': 0.227317905064901, 'new': 0.22758904109589043}}"
