Target,Comparison,P_Value,q_value
13_KODE,FMT-FMT_NGBB,0.4319679288719536,0.7740465777474312
13_KODE,FMT-NGBB,0.08534439416792358,0.4039200334665085
13_KODE,FMT-Placebo,0.04411764705882353,0.2735294117647059
13_KODE,FMT_NGBB-NGBB,0.2548715759015092,0.6451210421853089
13_KODE,FMT_NGBB-Placebo,0.2548715759015092,0.6451210421853089
13_KODE,NGBB-Placebo,0.9476445296225945,1.0
14_15_DiHETrE,Chow control-FMT,0.0007541478129713423,0.021253256547374193
14_15_DiHETrE,Chow control-FMT_NGBB,0.0006359753413841611,0.018859897976238677
14_15_DiHETrE,Chow control-NGBB,0.0003912589466711976,0.013476697052007916
14_15_DiHETrE,Chow control-Placebo,0.0003912589466711976,0.013476697052007916
14_15_DiHETrE,FMT-FMT_NGBB,0.2991188378185282,0.6743770161726818
14_15_DiHETrE,FMT-NGBB,0.7242332830568124,0.9513378648758376
14_15_DiHETrE,FMT-Placebo,0.5961538461538461,0.8807190009261865
14_15_DiHETrE,FMT_NGBB-NGBB,0.060498190718590784,0.33193697562412644
14_15_DiHETrE,FMT_NGBB-Placebo,0.4790843272053482,0.8093522693932313
14_15_DiHETrE,NGBB-Placebo,0.430708328947102,0.7740265621658066
14_HDoHE,Chow control-FMT,0.12594268476621417,0.49109726135253323
14_HDoHE,Chow control-FMT_NGBB,0.6443731499599503,0.9099770340435871
14_HDoHE,Chow control-NGBB,0.18908180596451618,0.59507979542132
14_HDoHE,Chow control-Placebo,0.23721752775378102,0.6451210421853089
14_HDoHE,FMT-FMT_NGBB,0.2614114471699611,0.6451210421853089
14_HDoHE,FMT-NGBB,0.5961538461538461,0.8807190009261865
14_HDoHE,FMT-Placebo,0.8601055806938159,0.9986244569853293
14_HDoHE,FMT_NGBB-NGBB,0.4790843272053482,0.8093522693932313
14_HDoHE,FMT_NGBB-Placebo,0.7349852214121391,0.9513378648758376
14_HDoHE,NGBB-Placebo,1.0,1.0
15deoxy_delta_12_14_PGJ2,Chow control-FMT,0.0114,0.1371864406779661
15deoxy_delta_12_14_PGJ2,Chow control-FMT_NGBB,0.0039,0.06153333333333333
15deoxy_delta_12_14_PGJ2,Chow control-NGBB,0.0001,0.0032272727272727275
15deoxy_delta_12_14_PGJ2,Chow control-Placebo,0.0,0.0
15deoxy_delta_12_14_PGJ2,FMT-FMT_NGBB,0.9999,1.0
15deoxy_delta_12_14_PGJ2,FMT-NGBB,0.9155,1.0
15deoxy_delta_12_14_PGJ2,FMT-Placebo,0.7092,1.0
15deoxy_delta_12_14_PGJ2,FMT_NGBB-NGBB,0.7836,1.0
15deoxy_delta_12_14_PGJ2,FMT_NGBB-Placebo,0.4812,1.0
15deoxy_delta_12_14_PGJ2,NGBB-Placebo,0.9883,1.0
16_HDoHE,Chow control-FMT,0.12594268476621417,0.49109726135253323
16_HDoHE,Chow control-FMT_NGBB,0.37217143978212575,0.7310095462148736
16_HDoHE,Chow control-NGBB,0.11503496229473924,0.4662036781288558
16_HDoHE,Chow control-Placebo,0.03023902101614863,0.2403614491027199
16_HDoHE,FMT-FMT_NGBB,0.4824164483607208,0.8127668423468666
16_HDoHE,FMT-NGBB,0.7914152840623428,0.9772242988307859
16_HDoHE,FMT-Placebo,0.9999999999999999,1.0
16_HDoHE,FMT_NGBB-NGBB,0.5587598228708937,0.872622393400388
16_HDoHE,FMT_NGBB-Placebo,0.3401043685615801,0.7102647763122479
16_HDoHE,NGBB-Placebo,0.792812616632073,0.9772242988307859
17_18_DiHETE,Chow control-FMT,0.5524,1.0
17_18_DiHETE,Chow control-FMT_NGBB,1.0,1.0
17_18_DiHETE,Chow control-NGBB,0.706,1.0
17_18_DiHETE,Chow control-Placebo,1.0,1.0
17_18_DiHETE,FMT-FMT_NGBB,0.5963,1.0
17_18_DiHETE,FMT-NGBB,0.9946,1.0
17_18_DiHETE,FMT-Placebo,0.5141,1.0
17_18_DiHETE,FMT_NGBB-NGBB,0.7531,1.0
17_18_DiHETE,FMT_NGBB-Placebo,0.9998,1.0
17_18_DiHETE,NGBB-Placebo,0.6639,1.0
17_HDoHE,Chow control-FMT,0.06925590749120161,0.3557664099329287
17_HDoHE,Chow control-FMT_NGBB,0.4790843272053482,0.8093522693932313
17_HDoHE,Chow control-NGBB,0.5114059218501164,0.8477852180402998
17_HDoHE,Chow control-Placebo,0.14856177489186861,0.5197405172895369
17_HDoHE,FMT-FMT_NGBB,0.01706755576724617,0.1706755576724617
17_HDoHE,FMT-NGBB,0.04411764705882353,0.2735294117647059
17_HDoHE,FMT-Placebo,0.01137506284565108,0.13060257341303091
17_HDoHE,FMT_NGBB-NGBB,0.3401043685615801,0.7102647763122479
17_HDoHE,FMT_NGBB-Placebo,0.20706115487008625,0.6175685519853519
17_HDoHE,NGBB-Placebo,0.26429152373398135,0.6451210421853089
19_20_DiHDPA,Chow control-FMT,0.03456510809451986,0.2567691365337619
19_20_DiHDPA,Chow control-FMT_NGBB,0.060498190718590784,0.33193697562412644
19_20_DiHDPA,Chow control-NGBB,0.03561636409984439,0.2567691365337619
19_20_DiHDPA,Chow control-Placebo,0.10066768749863966,0.43343032117469854
19_20_DiHDPA,FMT-FMT_NGBB,0.2614114471699611,0.6451210421853089
19_20_DiHDPA,FMT-NGBB,0.6589994972347913,0.9099770340435871
19_20_DiHDPA,FMT-Placebo,0.2109100050276521,0.6175685519853519
19_20_DiHDPA,FMT_NGBB-NGBB,0.37217143978212575,0.7310095462148736
19_20_DiHDPA,FMT_NGBB-Placebo,0.6008776409544788,0.8807190009261865
19_20_DiHDPA,NGBB-Placebo,0.18908180596451618,0.59507979542132
1_AG_2_AG,Chow control-FMT,0.4352,1.0
1_AG_2_AG,Chow control-FMT_NGBB,0.3769,1.0
1_AG_2_AG,Chow control-NGBB,0.2661,1.0
1_AG_2_AG,Chow control-Placebo,0.7209,1.0
1_AG_2_AG,FMT-FMT_NGBB,0.9999,1.0
1_AG_2_AG,FMT-NGBB,1.0,1.0
1_AG_2_AG,FMT-Placebo,0.9728,1.0
1_AG_2_AG,FMT_NGBB-NGBB,0.9989,1.0
1_AG_2_AG,FMT_NGBB-Placebo,0.9831,1.0
1_AG_2_AG,NGBB-Placebo,0.9346,1.0
1_LG_2_LG,Chow control-FMT,0.0137,0.151984375
1_LG_2_LG,Chow control-FMT_NGBB,0.0007,0.016566666666666667
1_LG_2_LG,Chow control-NGBB,0.0047,0.06952083333333334
1_LG_2_LG,Chow control-Placebo,0.0406,0.3558765432098765
1_LG_2_LG,FMT-FMT_NGBB,0.9929,1.0
1_LG_2_LG,FMT-NGBB,1.0,1.0
1_LG_2_LG,FMT-Placebo,0.9404,1.0
1_LG_2_LG,FMT_NGBB-NGBB,0.9806,1.0
1_LG_2_LG,FMT_NGBB-Placebo,0.6516,1.0
1_LG_2_LG,NGBB-Placebo,0.9314,1.0
1_OG_2_OG,Chow control-FMT,0.06925590749120161,0.3557664099329287
1_OG_2_OG,Chow control-FMT_NGBB,0.03922845038753884,0.2735294117647059
1_OG_2_OG,Chow control-NGBB,0.010439075899985922,0.12211749166021267
1_OG_2_OG,Chow control-Placebo,0.0020269456469727064,0.03808200912494176
1_OG_2_OG,FMT-FMT_NGBB,1.0,1.0
1_OG_2_OG,FMT-NGBB,0.8601055806938159,0.9986244569853293
1_OG_2_OG,FMT-Placebo,0.4789467068878833,0.8093522693932313
1_OG_2_OG,FMT_NGBB-NGBB,0.8294475889935782,0.9986244569853293
