"Group","count","cell","group","time","repeats","injectionID","X11_12_DiHETrE","X12_13_DiHODE","X12_13_DiHOME","X12_HHTrE","X14_HDoHE","X19_20_DiHDPA","X5_6_DiHETrE","X8iso_PGA1","X9_10_13_TriHOME","X9_12_13_TriHOME","X9_HODE","CA","DHEA","EPEA","FA22.5_w3","FA22.5_w6","FA22.6_w3","GLCA","HCA","PGE2","PGK2","TCA","TLCA","delta17_6_keto_PGF1a","LPA14.0","LPA16.1","LPA18.1","LPA20.3","LPA20.4","LPA22.6","LPI18.0","LPI18.1","LPS16.0","LPS18.0","LPS18.1","Sphingosine1P16.1","cLPA18.0","cLPA18.1"
"38m0",65,"HCC38","Migration",0,1,"2505MED_0065_A1",-7.96578428466209,-3.39592867633114,-1.41119543298445,-6.79585928321977,-3.77595972578207,-8.38082178394093,-9.96578428466209,-5.38082178394093,4.07775571410965,2.82109790900261,-4.75633091903314,-5.96578428466209,-5.87832144341175,-7.96578428466209,-9.96578428466209,-9.96578428466209,-1.78587519464715,-2.65290132937773,1.54052329643822,-6.79585928321977,-2.49817873457909,-4.23786383009889,-1.29335894269059,-4.50635266602479,-5.96578428466209,-2.23107466443625,-0.761213140412883,-5.10780328953452,0.221567788538409,-1.10780328953451,-1.39213709716876,-3.05889368905357,-2.82623293226329,-0.556393348524385,0.265436896049098,-3.92139016530363,-2.2584251525812,-1.94341647163363
"38m0",66,"HCC38","Migration",0,2,"2505MED_0066_A1",-10.2228207185892,-2.94341647163363,-1.41503749927884,-4.87832144341175,-5.57346686188333,-9.87934113423986,-8.96578428466209,-5.05889368905357,3.75306963024855,2.85019934199064,-3.33642766458248,-6.265344566521,-8.38082178394093,-7.38082178394093,-6.50635266602479,-6.50635266602479,0.746742715777736,-2.26534456652099,1.31556623031895,-9.96578428466209,-4.23786383009889,-4.50635266602479,-1.79585928321977,-11.7625040096233,-6.15842936260448,-2.30757280191029,-0.666576266274808,-5.50635266602479,0.180147861158429,-1.10780328953451,-1.22431729826094,-1.52284078881336,-2.38082178394093,-0.0247366783215064,0.839959587489532,-3.85725982788392,-2.32915966411844,-2.22431729826094
"38m0",67,"HCC38","Migration",0,3,"2505MED_0067_A1",-7.96578428466209,-3.66200353648498,-1.43440282414577,-5.32192809488736,-5.87832144341175,-7.64385618977472,-8.96578428466209,-4.38082178394093,3.92229300983837,2.98167002210513,-3.25153876699596,-6.15842936260448,-8.38082178394093,-7.38082178394093,-6.05889368905357,-6.79585928321977,0.521050736900963,-2.98850436116217,1.13027195451886,-9.96578428466209,-1.75633091903314,-4.23786383009889,-1.66657626627481,-5.87832144341175,-6.38082178394093,-2.68965987938785,-0.833927324053294,-5.38082178394093,0.094911647025467,-1.399730246491,-1.49005085369569,-2.608232280044,-2.61705613043101,-0.741782610463982,0.672651629328385,-3.89969509420431,-2.34373246520571,-1.96015973546821
"38m0",68,"HCC38","Migration",0,4,"2505MED_0068_A1",-7.96578428466209,-3.66200353648498,-1.45008444637804,-5.265344566521,-5.79585928321977,-7.64385618977472,-8.96578428466209,-4.68038206579984,3.88888933720185,3.20758054618695,-3.73696559416621,-6.05889368905357,-8.38082178394093,-7.96578428466209,-6.265344566521,-6.96578428466209,0.516015147003665,-2.64385618977472,1.17376706773671,-12.1744578150324,-1.63935479753978,-4.32192809488736,-1.57776699931695,-5.79585928321977,-5.79585928321977,-2.31473259348316,-0.564904848379903,-5.79585928321977,0.387362540835996,-1.01158797427521,-1.76611193982572,-3.69899774396719,-3.94341647163363,-0.325539348439741,0.402722176845605,-3.69899774396719,-2.48196850739783,-1.81603716515741
"38m0",69,"HCC38","Migration",0,5,"2505MED_0069_A1",-7.64385618977472,-3.27928375747887,-1.42275246440685,-5.38082178394093,-5.79585928321977,-8.38082178394093,-8.96578428466209,-4.87832144341175,3.87292723365123,2.95214715961952,-3.29335894269059,-6.05889368905357,-8.38082178394093,-7.96578428466209,-6.15842936260448,-6.38082178394093,0.809002774939086,-2.76611193982572,0.0172092900322231,-11.7046537410371,-2.47393118833241,-4.265344566521,-1.44222232860507,-4.32192809488736,-5.87832144341175,-2.11403524324603,-0.606034724339757,-4.87832144341175,0.390667685559667,-0.948975996975533,-1.44614803181887,-2.82623293226329,-3.09541956507868,-0.209227962138,0.590721770009841,-3.75633091903314,-2.23786383009889,-1.73696559416621
"38m0",70,"HCC38","Migration",0,6,"2505MED_0070_A1",-7.96578428466209,-3.32192809488736,-1.35107444054688,-5.15842936260448,-5.7178567712185,-10.895035625297,-8.38082178394093,-4.64385618977472,3.96143811806256,2.8613599063222,-3.22431729826094,-5.96578428466209,-8.38082178394093,-7.96578428466209,-5.87832144341175,-6.38082178394093,0.973794929652606,-2.62593428177746,1.41088377719558,-10.4413100510634,-2.46593839757888,-4.29335894269059,-1.32553934843974,-5.38082178394093,-5.87832144341175,-2.06491747668134,-0.539519529959989,-5.01158797427521,0.475084882948783,-0.821126041830205,-0.831357964441161,-1.98279070996778,-3.44222232860507,0.0854246562526777,0.644317778337577,-3.57346686188333,-2.45798964446339,-1.7809089417538
"38m12",71,"HCC38","Migration",12,1,"2505MED_0071_A1",-7.64385618977472,-3.32192809488736,-1.50635266602479,-6.64385618977472,-4.05889368905357,-7.64385618977472,-8.96578428466209,-5.38082178394093,3.9500017490835,2.80467314026994,-4.265344566521,-6.05889368905357,-5.96578428466209,-7.38082178394093,-9.96578428466209,-8.96578428466209,-1.25497785096274,-2.5649048483799,1.31324585178756,-7.15842936260448,-3.19759995988516,-4.265344566521,-1.38835545662634,-4.92139016530363,-7.15842936260448,-3.36587144247496,-2.22431729826094,-7.15842936260448,-2.07704103576383,-3.55639334852439,-0.713118852211838,-0.962969269055033,-3.30757280191029,-1.11091590140185,-0.886299500835272,-4.08314123530025,-3.96578428466209,-4.08314123530025
"38m12",72,"HCC38","Migration",12,2,"2505MED_0072_A1",-8.38082178394093,-3.53951952995999,-1.65744525452268,-6.64385618977472,-4.23786383009889,-8.38082178394093,-9.96578428466209,-4.96578428466209,3.8715479839851,2.77967996361476,-4.53951952995999,-6.15842936260448,-6.15842936260448,-7.64385618977472,-9.96578428466209,-8.96578428466209,-1.30757280191029,-2.62593428177746,1.11769504266975,-7.38082178394093,-2.84684321193858,-4.53951952995999,-1.49817873457909,-4.83650126771712,-7.38082178394093,-3.608232280044,-2.31473259348316,-8.38082178394093,-2.21089678249862,-3.92139016530363,-0.610433188237274,-0.940644722383579,-2.23786383009889,-0.550042516371997,-0.502259911390907,-4.265344566521,-4.7178567712185,-4.29335894269059
"38m12",73,"HCC38","Migration",12,3,"2505MED_0073_A1",-7.38082178394093,-3.32192809488736,-1.31114825613412,-6.15842936260448,-4.15842936260448,-7.64385618977472,-9.96578428466209,-4.79585928321977,3.97636363573276,2.73248629302994,-4.29335894269059,-6.05889368905357,-6.15842936260448,-7.38082178394093,-8.38082178394093,-8.38082178394093,-0.780908941753803,-2.70839644196944,1.32711247074709,-6.96578428466209,-1.77102743023984,-4.29335894269059,-1.58640591759082,-5.10780328953452,-6.79585928321977,-3.38082178394093,-1.79085860216141,-7.38082178394093,-1.53533173299656,-3.55639334852439,-0.492078535042672,-1.39213709716876,-2.10159814000781,-1.10469737866669,-0.997117491466879,-3.98850436116217,-2.45008444637804,-4.38082178394093
"38m12",74,"HCC38","Migration",12,4,"2505MED_0074_A1",-7.64385618977472,-3.25153876699596,-1.32553934843974,-6.64385618977472,-3.75633091903314,-7.64385618977472,-8.96578428466209,-4.96578428466209,4.05562950834604,2.91456452349394,-4.50635266602479,-6.05889368905357,-5.96578428466209,-7.64385618977472,-9.96578428466209,-8.96578428466209,-0.99136969485656,-2.30757280191029,1.24974871508357,-7.15842936260448,-2.51457317282976,-4.18442457113743,-1.2688167584278,-4.96578428466209,-7.15842936260448,-3.41119543298445,-2.01158797427521,-7.15842936260448,-1.99424073071132,-3.62593428177746,-0.375197234747053,-0.694321256757713,-3.98850436116217,-0.823677227359537,-0.918660372548061,-3.83650126771712,-4.0350469470992,-3.02326977932285
"38m12",75,"HCC38","Migration",12,5,"2505MED_0075_A1",-7.64385618977472,-3.49005085369569,-1.47794425083904,-6.05889368905357,-4.21089678249862,-7.96578428466209,-16.2911979268465,-4.32192809488736,4.08431943591921,2.96051171011902,-4.38082178394093,-6.05889368905357,-5.96578428466209,-8.38082178394093,-9.96578428466209,-9.96578428466209,-1.07096652135414,-2.41119543298445,1.387362540836,-6.96578428466209,-1.36587144247496,-4.15842936260448,-1.38835545662634,-5.10780328953452,-6.50635266602479,-3.73696559416621,-2.22431729826094,-6.79585928321977,-1.68038206579984,-3.41119543298445,0.452068230223811,-0.560642821525743,-3.57346686188333,-0.803392955905182,-0.852042118612899,-3.94341647163363,-2.94341647163363,-3.7178567712185
"38m12",76,"HCC38","Migration",12,6,"2505MED_0076_A1",-7.64385618977472,-3.49005085369569,-1.41119543298445,-6.05889368905357,-4.13289427049735,-7.38082178394093,-9.96578428466209,-4.7178567712185,4.05900910004046,2.68302266506368,-4.15842936260448,-6.05889368905357,-6.265344566521,-7.38082178394093,-8.96578428466209,-8.38082178394093,-0.954557029238833,-2.33642766458248,0.202887833470143,-6.64385618977472,-1.38835545662634,-4.23786383009889,-1.49817873457909,-4.96578428466209,-6.96578428466209,-3.39592867633114,-1.77102743023984,-6.38082178394093,-1.57346686188333,-3.35107444054688,-0.601649629654035,-1.50635266602479,-2.57346686188333,-0.957355662591506,-0.597277823154395,-4.13289427049735,-3.59074485331516,-3.19759995988516
"38m18",77,"HCC38","Migration",18,1,"2505MED_0077_A1",-7.96578428466209,-3.55639334852439,-1.55215635563791,-7.38082178394093,-4.0350469470992,-7.96578428466209,-9.96578428466209,-5.38082178394093,3.98167002210513,2.88381629017539,-4.7178567712185,-6.15842936260448,-5.79585928321977,-7.38082178394093,-9.96578428466209,-12.8380860436456,-1.9105018491609,-2.72737954533701,1.19723635491871,-6.50635266602479,-1.43440282414577,-4.32192809488736,-1.49817873457909,-4.83650126771712,-7.38082178394093,-4.50635266602479,-2.45008444637804,-7.96578428466209,-2.608232280044,-4.44222232860507,-0.473931188332412,-0.606034724339757,-3.23786383009889,-1.54793176977619,-1.3621579396759,-4.265344566521,-4.7178567712185,-5.01158797427521
"38m18",78,"HCC38","Migration",18,2,"2505MED_0078_A1",-8.38082178394093,-3.23786383009889,-1.51870105845243,-6.50635266602479,-3.94341647163363,-7.96578428466209,-9.96578428466209,-8.96578428466209,4.09895848008817,2.95140129167431,-4.41119543298445,-6.05889368905357,-5.44222232860507,-7.38082178394093,-9.96578428466209,-9.96578428466209,-1.54793176977619,-2.41888982477445,1.3684890006451,-6.96578428466209,-3.0350469470992,-4.35107444054688,-1.43050890804128,-5.05889368905357,-7.96578428466209,-4.50635266602479,-2.5649048483799,-7.96578428466209,-2.58207999218803,-4.35107444054688,-0.179514657013621,-0.510457064357526,-2.63486740654747,-0.436353730515936,-0.828793172581858,-4.15842936260448,-4.7178567712185,-4.83650126771712
"38m18",79,"HCC38","Migration",18,3,"2505MED_0079_A1",-8.38082178394093,-3.55639334852439,-1.51870105845243,-6.79585928321977,-3.92139016530363,-7.64385618977472,-12.0846898213628,-4.44222232860507,4.04989210185101,3.06608919045777,-4.64385618977472,-6.05889368905357,-5.7178567712185,-7.96578428466209,-8.96578428466209,-8.96578428466209,-1.59946207041627,-2.50635266602479,1.34993137336011,-6.96578428466209,-1.17788172527066,-4.32192809488736,-1.36587144247496,-5.10780328953452,-6.96578428466209,-3.98850436116217,-2.29335894269059,-7.38082178394093,-2.55639334852439,-4.10780328953452,-0.584241333477502,-0.675765437729469,-2.59946207041627,-1.36959452851768,-1.3621579396759,-4.41119543298445,-4.64385618977472,-3.07096652135414
"38m18",80,"HCC38","Migration",18,4,"2505MED_0080_A1",-7.64385618977472,-3.22431729826094,-1.44614803181887,-6.265344566521,-3.87832144341175,-7.96578428466209,-9.96578428466209,-5.01158797427521,4.10710196931002,3.12267271882414,-4.50635266602479,-6.05889368905357,-5.79585928321977,-7.96578428466209,-9.96578428466209,-12.3705164184525,-1.9105018491609,-2.36587144247496,1.38681094647222,-7.15842936260448,-2.72737954533701,-4.15842936260448,-1.24810786159569,-4.87832144341175,-7.64385618977472,-4.41119543298445,-2.38835545662634,-8.96578428466209,-2.78587519464715,-4.44222232860507,-0.289827251720338,-0.318325858207167,-2.94341647163363,-0.746615764199925,-1.41119543298445,-4.0350469470992,-4.75633091903314,-5.21089678249862
"38m18",81,"HCC38","Migration",18,5,"2505MED_0081_A1",-7.96578428466209,-3.62593428177746,-1.50635266602479,-6.38082178394093,-3.68038206579984,-7.15842936260448,-11.7180328206142,-4.41119543298445,4.00602867174334,3.07707205337377,-4.68038206579984,-5.96578428466209,-5.44222232860507,-7.38082178394093,-9.96578428466209,-8.96578428466209,-1.55215635563791,-2.58207999218803,0.349365277594213,-6.79585928321977,-1.08008791132269,-4.35107444054688,-1.34007544159762,-5.15842936260448,-7.96578428466209,-4.13289427049735,-2.15842936260448,-8.38082178394093,-2.1456053222469,-3.96578428466209,-0.329159664118438,-0.351074440546879,-2.1456053222469,-0.905088352974533,-1.41503749927884,-4.08314123530025,-4.35107444054688,-3.94341647163363
"38m18",82,"HCC38","Migration",18,6,"2505MED_0082_A1",-7.64385618977472,-3.53951952995999,-1.35475948735473,-5.87832144341175,-3.98850436116217,-7.38082178394093,-8.96578428466209,-4.79585928321977,4.08040184367244,3.22650852980868,-4.608232280044,-6.05889368905357,-5.50635266602479,-7.38082178394093,-9.96578428466209,-8.96578428466209,-1.54371951848927,-2.59074485331516,1.37350901551801,-6.64385618977472,-1.07400058144378,-4.13289427049735,-1.265344566521,-4.83650126771712,-7.15842936260448,-3.94341647163363,-1.92139016530363,-9.96578428466209,-2.30757280191029,-3.87832144341175,-0.422752464406849,-0.749038426466781,-2.57346686188333,-0.426625473554056,-1.16488438474178,-4.15842936260448,-4.57346686188333,-3.45798964446339
"38m22",83,"HCC38","Migration",22,1,"2505MED_0083_A1",-7.64385618977472,-3.49005085369569,-1.67576543772947,-6.96578428466209,-3.89969509420431,-7.38082178394093,-12.8593392782225,-4.50635266602479,3.93903846963212,2.96476826967405,-4.92139016530363,-6.05889368905357,-5.15842936260448,-7.96578428466209,-9.96578428466209,-9.96578428466209,-1.94897599697553,-2.53951952995999,1.2190910582462,-6.64385618977472,-0.910501849160897,-4.44222232860507,-1.48196850739783,-5.32192809488736,-7.96578428466209,-4.7178567712185,-2.41119543298445,-7.96578428466209,-2.79585928321977,-4.50635266602479,-0.226003674888827,-0.531156057025363,-2.37332724739401,-0.500217879852688,-0.951763814347152,-4.18442457113743,-5.265344566521,-4.87832144341175
"38m22",84,"HCC38","Migration",22,2,"2505MED_0084_A1",-7.64385618977472,-3.47393118833241,-1.47393118833241,-6.50635266602479,-3.81603716515741,-7.96578428466209,-10.5605058623306,-5.05889368905357,4.01943505344215,3.0775848292956,-4.75633091903314,-6.05889368905357,-5.15842936260448,-7.38082178394093,-9.96578428466209,-11.4685316346692,-12.8934966973631,-2.45008444637804,1.23020301336642,-6.64385618977472,-1.01158797427521,-4.15842936260448,-1.42275246440685,-4.92139016530363,-8.38082178394093,-4.7178567712185,-2.45008444637804,-8.38082178394093,-2.59074485331516,-4.41119543298445,-0.577766999316952,-0.405451450449646,-2.79585928321977,-0.902389203373578,-0.880975896857725,-4.18442457113743,-4.79585928321977,-4.35107444054688
"38m22",85,"HCC38","Migration",22,3,"2505MED_0085_A1",-7.96578428466209,-3.53951952995999,-1.59946207041627,-14.905275156073,-3.94341647163363,-7.64385618977472,-14.4477898591499,-5.38082178394093,3.85957205681725,3.10902617649837,-5.01158797427521,-6.15842936260448,-5.50635266602479,-7.64385618977472,-8.96578428466209,-9.96578428466209,-2.1456053222469,-2.76611193982572,1.1583370271671,-6.79585928321977,-1.13923579737117,-4.265344566521,-1.50635266602479,-5.01158797427521,-7.64385618977472,-4.7178567712185,-2.2584251525812,-7.38082178394093,-2.43440282414578,-4.47393118833241,-0.320125852253377,-0.253257284222264,-3.05889368905357,-1.39592867633114,-1.30044836747691,-4.35107444054688,-5.38082178394093,-5.10780328953452
"38m22",86,"HCC38","Migration",22,4,"2505MED_0086_A1",-8.38082178394093,-3.59074485331516,-1.81603716515741,-7.38082178394093,-3.73696559416621,-8.38082178394093,-13.8150319016842,-4.75633091903314,3.96023367169445,2.68279799870165,-4.75633091903314,-6.15842936260448,-5.38082178394093,-7.64385618977472,-11.1163639814189,-9.96578428466209,-2.1456053222469,-2.70839644196944,1.18142064028014,-7.38082178394093,-2.45798964446339,-4.41119543298445,-1.52284078881336,-4.96578428466209,-8.38082178394093,-4.96578428466209,-2.86775220170156,-7.96578428466209,-2.73696559416621,-4.41119543298445,-0.314732593483158,-0.148800661406706,-2.42662547355406,-1.2584251525812,-1.57346686188333,-4.29335894269059,-4.92139016530363,-4.608232280044
"38m22",87,"HCC38","Migration",22,5,"2505MED_0087_A1",-7.96578428466209,-3.33642766458248,-1.60384051092685,-6.64385618977472,-3.55639334852439,-7.96578428466209,-9.96578428466209,-4.87832144341175,4.08287286906381,3.06039331222714,-4.608232280044,-5.96578428466209,-5.265344566521,-7.96578428466209,-13.5268877910266,-8.96578428466209,-1.92139016530363,-2.41888982477445,1.24427819857814,-7.15842936260448,-3,-4.38082178394093,-1.46992925777492,-5.01158797427521,-8.38082178394093,-4.608232280044,-2.81603716515741,-7.96578428466209,-2.73696559416621,-4.15842936260448,-0.539519529959989,-0.302226180444814,-3.08314123530025,-0.535331732996556,-1.21089678249862,-4.15842936260448,-4.87832144341175,-5.01158797427521
"38m22",88,"HCC38","Migration",22,6,"2505MED_0088_A1",-7.38082178394093,-3.36587144247496,-1.46593839757888,-6.79585928321977,-3.66200353648498,-7.96578428466209,-11.9115109563567,-4.92139016530363,4.09744224764079,3.0765590951316,-4.50635266602479,-5.96578428466209,-5.44222232860507,-7.64385618977472,-9.96578428466209,-9.96578428466209,-1.92686529536978,-2.68965987938785,1.38239058287347,-6.96578428466209,-2.59946207041627,-4.15842936260448,-1.32192809488736,-4.87832144341175,-7.64385618977472,-4.57346686188333,-3.02326977932285,-8.38082178394093,-2.89969509420431,-4.29335894269059,-0.424687669312563,-0.0954195650786824,-3.23786383009889,-1.10780328953451,-1.62148837674627,-4.18442457113743,-4.41119543298445,-4.64385618977472
"media",89,"media","media",0,1,"2505MED_0089_A1",-8.38082178394093,-3.608232280044,-1.41503749927884,-5.265344566521,-5.57346686188333,-7.64385618977472,-8.96578428466209,-4.18442457113743,3.90284538355057,2.84217431759439,-3.35107444054688,-6.05889368905357,-8.38082178394093,-7.96578428466209,-5.87832144341175,-6.64385618977472,0.74416109557041,-2.82623293226329,1.31961793420016,-8.96578428466209,-1.51457317282976,-4.29335894269059,-1.43830727860169,-5.50635266602479,-6.05889368905357,-1.9378782880922,-0.00433459026389113,-4.35107444054688,0.839153387389821,-0.696657605512669,-1.2584251525812,-3.30757280191029,-3.59074485331516,-0.567040592723894,0.67897330785417,-3.87832144341175,-2.29335894269059,-1.46992925777492
"media",90,"media","media",0,2,"2505MED_0090_A1",-7.96578428466209,-3.19759995988516,-1.45798964446339,-5.57346686188333,-5.7178567712185,-8.96578428466209,-8.38082178394093,-4.29335894269059,3.9412941496344,2.76913698304317,-3.39592867633114,-5.96578428466209,-8.38082178394093,-7.64385618977472,-6.05889368905357,-6.50635266602479,0.7311832415722,-2.85725982788392,1.32077347694587,-9.96578428466209,-2.49817873457909,-4.38082178394093,-1.41503749927884,-5.96578428466209,-5.64385618977472,-1.90508835297453,-0.220950447162541,-4.57346686188333,0.710172748279662,-0.597277823154395,-1.51457317282976,-2.72737954533701,-2.50635266602479,-0.256700472111743,0.531069492725954,-3.73696559416621,-1.99424073071132,-1.66657626627481
"media",91,"media","media",0,3,"2505MED_0091_A1",-7.64385618977472,-3.25153876699596,-1.32915966411844,-5.44222232860507,-5.64385618977472,-8.38082178394093,-8.96578428466209,-5.05889368905357,3.94990839795332,3.01203225593194,-3.30757280191029,-5.87832144341175,-7.96578428466209,-7.64385618977472,-5.50635266602479,-6.38082178394093,1.05032755355842,-2.33642766458248,1.32019582126613,-11.241943828075,-2.47393118833241,-4.23786383009889,-1.30044836747691,-4.47393118833241,-5.7178567712185,-1.86249647625006,-0.263611599296539,-4.57346686188333,0.729444006833663,-0.592919224549499,-1.25153876699596,-3.38082178394093,-3.35107444054688,-0.222632890549587,0.931304843650669,-3.68038206579984,-2.21089678249862,-1.53951952995999
"media",92,"media","media",12,1,"2505MED_0092_A1",-7.64385618977472,-3.608232280044,-1.31832585820717,-5.21089678249862,-5.7178567712185,-12.9565429401171,-8.96578428466209,-5.01158797427521,3.8939446080163,2.83390207666916,-3.39592867633114,-6.05889368905357,-8.38082178394093,-7.96578428466209,-5.96578428466209,-6.96578428466209,0.65901117119815,-2.69899774396719,1.26183165875214,-9.96578428466209,-1.76611193982572,-4.23786383009889,-1.46992925777492,-5.50635266602479,-4.57346686188333,-0.816037165157405,1.15704371014558,-3.32192809488736,1.90919706299169,0.228972569760161,-1.15842936260448,-3.41119543298445,-2.87832144341175,-0.349235440883098,0.441483479582645,-3.85725982788392,-1.14241704461585,-0.428565884123491
"media",93,"media","media",12,2,"2505MED_0093_A1",-7.96578428466209,-3.29335894269059,-1.23786383009889,-5.10780328953452,-5.50635266602479,-7.38082178394093,-8.38082178394093,-5.265344566521,4.05111103557303,3.09372917927164,-3.33642766458248,-5.96578428466209,-8.38082178394093,-7.96578428466209,-5.79585928321977,-6.50635266602479,0.743299527888257,-2.51457317282976,1.43349363984688,-11.9169665720223,-2.32915966411844,-4.10780328953452,-1.31114825613412,-5.50635266602479,-4.18442457113743,-0.650634722405787,1.27202318906105,-2.98850436116217,2.14665522211947,0.469885976274464,-1.68965987938785,-2.97709959788992,-3.19759995988516,-0.793356776016605,0.549915553621955,-3.7178567712185,-1.29689930039584,-0.3040061868901
"media",94,"media","media",12,3,"2505MED_0094_A1",-7.64385618977472,-3.32192809488736,-1.23786383009889,-4.96578428466209,-5.15842936260448,-7.64385618977472,-7.96578428466209,-4.68038206579984,4.13938763303401,2.93790930570214,-3.29335894269059,-5.96578428466209,-7.96578428466209,-7.64385618977472,-5.79585928321977,-6.265344566521,0.969380764941608,-2.49005085369569,1.4340276746636,-12.5053928811796,-1.43050890804128,-4.10780328953452,-1.22431729826094,-5.57346686188333,-4.10780328953452,-0.746615764199925,1.07107616201096,-3.81603716515741,1.95902821894369,0.232660756790275,-0.595096877854869,-2.83650126771712,-4.79585928321977,0.12565110166152,0.191562650700756,-3.77595972578207,-1.3621579396759,-0.63486740654747
"media",95,"media","media",18,1,"2505MED_0095_A1",-7.64385618977472,-3.39592867633114,-1.39213709716876,-5.05889368905357,-5.87832144341175,-8.38082178394093,-8.38082178394093,-4.96578428466209,3.87568178349211,2.97636363573276,-3.39592867633114,-6.05889368905357,-8.38082178394093,-7.38082178394093,-6.05889368905357,-6.64385618977472,0.698662999885884,-2.75633091903314,1.25942315228141,-8.96578428466209,-1.18114943910457,-4.21089678249862,-1.40354186044101,-6.265344566521,-4.18442457113743,-0.543719518489275,1.22774107583913,-3.0350469470992,2.07141945648989,0.405992359675837,-1.47393118833241,-3.41119543298445,-3.52284078881336,-0.994240730711315,-0.477944250839036,-3.77595972578207,-1,0.375178479589612
"media",96,"media","media",18,2,"2505MED_0096_A1",-7.38082178394093,-3.09541956507868,-1.25153876699596,-5.32192809488736,-5.44222232860507,-8.38082178394093,-7.96578428466209,-5.15842936260448,4.10743679844779,3.02502879449152,-3.27928375747887,-5.96578428466209,-7.96578428466209,-7.64385618977472,-5.64385618977472,-6.05889368905357,1.175684270731,-2.38835545662634,1.34255474547732,-9.96578428466209,-2.76611193982572,-4.18442457113743,-1.31473259348316,-5.32192809488736,-4.23786383009889,-0.440263475567017,1.26363540356833,-3.50635266602479,2.06281249240502,0.451013242943973,-0.880975896857725,-3.13289427049735,-3.10780328953451,-0.44418384493836,0.335711910320462,-3.69899774396719,-1.41119543298445,-0.407363571393423
"media",97,"media","media",18,3,"2505MED_0097_A1",-7.38082178394093,-2.77595972578207,-1.12343394124828,-5.01158797427521,-5.10780328953452,-7.64385618977472,-8.38082178394093,-4.92139016530363,4.15591110589448,3.25670876758438,-3.07096652135414,-5.87832144341175,-7.96578428466209,-7.96578428466209,-5.44222232860507,-6.05889368905357,1.18142064028014,-2.63486740654747,1.4630992673481,-10.8421415535319,-2.66200353648498,-4.13289427049735,-1.2688167584278,-5.64385618977472,-4.05889368905357,-0.341902794648628,1.37795663381011,-3.18442457113743,2.20789285164133,0.5489297694764,-0.610433188237274,-2.59946207041627,-2.59074485331516,0.159629185821228,0.761285273361619,-3.59074485331516,-1.08926733809709,-0.179514657013621
"media",98,"media","media",22,1,"2505MED_0098_A1",-7.64385618977472,-3.36587144247496,-1.18442457113743,-4.83650126771712,-5.32192809488736,-7.38082178394093,-7.96578428466209,-4.64385618977472,4.03905063606509,2.96143811806256,-3.33642766458248,-5.96578428466209,-7.96578428466209,-7.64385618977472,-5.57346686188333,-6.38082178394093,1.03703073094497,-2.59946207041627,0.395062799517578,-8.96578428466209,-1.41119543298445,-4.265344566521,-1.49005085369569,-5.96578428466209,-4.13289427049735,-0.409278229990159,1.49210955265261,-3.07096652135414,2.2654368960491,0.578214165472454,-1.23786383009889,-3.26534456652099,-3.18442457113743,-0.588573754273535,0.217851096811131,-3.81603716515741,-0.83650126771712,-0.0439433475875971
"media",99,"media","media",22,2,"2505MED_0099_A1",-7.64385618977472,-3.49005085369569,-1.21759143507263,-4.87832144341175,-5.38082178394093,-7.64385618977472,-8.38082178394093,-4.68038206579984,4.0582298966508,3.12713799046969,-3.30757280191029,-5.96578428466209,-8.96578428466209,-7.96578428466209,-5.87832144341175,-6.64385618977472,0.900721927564115,-2.75633091903314,1.37462220619121,-9.96578428466209,-1.49410907027004,-4.18442457113743,-1.39592867633114,-5.44222232860507,-3.87832144341175,-0.504304837375931,1.4157586665225,-3.41119543298445,2.08474462086847,0.478195257939166,-0.831357964441161,-3.44222232860507,-4.05889368905357,-0.537424111957796,-0.187707155126729,-3.75633091903314,-0.729770092762002,-0.360304766600418
"media",100,"media","media",22,3,"2505MED_0100_A1",-7.96578428466209,-3.38082178394093,-1.04097178105631,-5.01158797427521,-5.44222232860507,-7.38082178394093,-7.64385618977472,-4.53951952995999,4.16703672211749,3.1263121303287,-3.23786383009889,-5.87832144341175,-8.38082178394093,-7.38082178394093,-5.87832144341175,-6.50635266602479,1.0264459803038,-2.2446850959549,1.46048047004001,-12.4351800442407,-2.34373246520571,-4.01158797427521,-1.31114825613412,-5.10780328953452,-3.7178567712185,-0.169744675832317,1.75574217934539,-3.33642766458248,2.49134004687872,0.898401859992193,-0.902389203373578,-4.29335894269059,-1.76121314041288,0.186500557644495,0.336854639125465,-3.57346686188333,-0.846843211938579,-0.386468347082073
