aliquot	rt	datetime	injection_time	compound	target_class	area	compound_is	area_is	batch	type	rt_is
52	51.4	2026-05-21 02:10:50	1779322250	SM 40:4;O2	SM	237068.0	IS SM d18:1-18:1(d9)	159673.0	batch_1	sample	51.4
53	52.4	2026-05-21 02:11:50	1779322310	SM 40:4;O2	SM	319696.0	IS SM d18:1-18:1(d9)	153082.0	batch_1	sample	52.4
54	53.4	2026-05-21 02:12:50	1779322370	SM 40:4;O2	SM	296388.0	IS SM d18:1-18:1(d9)	151169.0	batch_1	sample	53.4
55	54.4	2026-05-21 02:13:50	1779322430	SM 40:4;O2	SM	286307.0	IS SM d18:1-18:1(d9)	160869.0	batch_1	sample	54.4
56	55.4	2026-05-21 02:14:50	1779322490	SM 40:4;O2	SM	234842.0	IS SM d18:1-18:1(d9)	150077.0	batch_1	sample	55.4
57	56.4	2026-05-21 02:15:50	1779322550	SM 40:4;O2	SM	355389.0	IS SM d18:1-18:1(d9)	135359.0	batch_1	sample	56.4
58	57.4	2026-05-21 02:16:50	1779322610	SM 40:4;O2	SM	215504.0	IS SM d18:1-18:1(d9)	147964.0	batch_1	sample	57.4
59	58.4	2026-05-21 02:17:50	1779322670	SM 40:4;O2	SM	423112.0	IS SM d18:1-18:1(d9)	146176.0	batch_1	sample	58.4
60	59.4	2026-05-21 02:18:50	1779322730	SM 40:4;O2	SM	210285.0	IS SM d18:1-18:1(d9)	135738.0	batch_1	sample	59.4
61	60.4	2026-05-21 02:19:50	1779322790	SM 40:4;O2	SM	200722.0	IS SM d18:1-18:1(d9)	150911.0	batch_1	sample	60.4
62	61.4	2026-05-21 02:20:50	1779322850	SM 40:4;O2	SM	235324.0	IS SM d18:1-18:1(d9)	168594.0	batch_1	sample	61.4
63	62.4	2026-05-21 02:21:50	1779322910	SM 40:4;O2	SM	297327.0	IS SM d18:1-18:1(d9)	147616.0	batch_1	sample	62.4
64	63.4	2026-05-21 02:22:50	1779322970	SM 40:4;O2	SM	50.0	IS SM d18:1-18:1(d9)	25.0	batch_1	sample	63.4
1	0.4	2026-05-21 01:19:50	1779319190	SM 40:3;O2	SM	101.0	IS SM d18:1-18:1(d9)	25.0	batch_1	sample	0.4
2	1.4	2026-05-21 01:20:50	1779319250	SM 40:3;O2	SM	2253836.0	IS SM d18:1-18:1(d9)	229352.0	batch_1	sample	1.4
3	2.4	2026-05-21 01:21:50	1779319310	SM 40:3;O2	SM	2665066.0	IS SM d18:1-18:1(d9)	174000.0	batch_1	sample	2.4
4	3.4	2026-05-21 01:22:50	1779319370	SM 40:3;O2	SM	3069692.0	IS SM d18:1-18:1(d9)	191513.0	batch_1	sample	3.4
5	4.4	2026-05-21 01:23:50	1779319430	SM 40:3;O2	SM	1965752.0	IS SM d18:1-18:1(d9)	193250.0	batch_1	sample	4.4
6	5.4	2026-05-21 01:24:50	1779319490	SM 40:3;O2	SM	2360724.0	IS SM d18:1-18:1(d9)	163873.0	batch_1	sample	5.4
7	6.4	2026-05-21 01:25:50	1779319550	SM 40:3;O2	SM	2816376.0	IS SM d18:1-18:1(d9)	156602.0	batch_1	sample	6.4
8	7.4	2026-05-21 01:26:50	1779319610	SM 40:3;O2	SM	2526757.0	IS SM d18:1-18:1(d9)	171200.0	batch_1	sample	7.4
9	8.4	2026-05-21 01:27:50	1779319670	SM 40:3;O2	SM	2090513.0	IS SM d18:1-18:1(d9)	135678.0	batch_1	sample	8.4
10	9.4	2026-05-21 01:28:50	1779319730	SM 40:3;O2	SM	2319202.0	IS SM d18:1-18:1(d9)	153721.0	batch_1	sample	9.4
11	10.4	2026-05-21 01:29:50	1779319790	SM 40:3;O2	SM	2308030.0	IS SM d18:1-18:1(d9)	149631.0	batch_1	sample	10.4
12	11.4	2026-05-21 01:30:50	1779319850	SM 40:3;O2	SM	1833492.0	IS SM d18:1-18:1(d9)	166761.0	batch_1	sample	11.4
13	12.4	2026-05-21 01:31:50	1779319910	SM 40:3;O2	SM	2467917.0	IS SM d18:1-18:1(d9)	162926.0	batch_1	sample	12.4
14	13.4	2026-05-21 01:32:50	1779319970	SM 40:3;O2	SM	3061941.0	IS SM d18:1-18:1(d9)	157512.0	batch_1	sample	13.4
15	14.4	2026-05-21 01:33:50	1779320030	SM 40:3;O2	SM	2159769.0	IS SM d18:1-18:1(d9)	173874.0	batch_1	sample	14.4
16	15.4	2026-05-21 01:34:50	1779320090	SM 40:3;O2	SM	1533379.0	IS SM d18:1-18:1(d9)	152006.0	batch_1	sample	15.4
17	16.4	2026-05-21 01:35:50	1779320150	SM 40:3;O2	SM	2335827.0	IS SM d18:1-18:1(d9)	150407.0	batch_1	sample	16.4
18	17.4	2026-05-21 01:36:50	1779320210	SM 40:3;O2	SM	1253430.0	IS SM d18:1-18:1(d9)	175407.0	batch_1	sample	17.4
19	18.4	2026-05-21 01:37:50	1779320270	SM 40:3;O2	SM	2269336.0	IS SM d18:1-18:1(d9)	162399.0	batch_1	sample	18.4
20	19.4	2026-05-21 01:38:50	1779320330	SM 40:3;O2	SM	2697037.0	IS SM d18:1-18:1(d9)	143856.0	batch_1	sample	19.4
21	20.4	2026-05-21 01:39:50	1779320390	SM 40:3;O2	SM	1551762.0	IS SM d18:1-18:1(d9)	167816.0	batch_1	sample	20.4
22	21.4	2026-05-21 01:40:50	1779320450	SM 40:3;O2	SM	1706613.0	IS SM d18:1-18:1(d9)	171319.0	batch_1	sample	21.4
23	22.4	2026-05-21 01:41:50	1779320510	SM 40:3;O2	SM	2353572.0	IS SM d18:1-18:1(d9)	143077.0	batch_1	sample	22.4
24	23.4	2026-05-21 01:42:50	1779320570	SM 40:3;O2	SM	3476622.0	IS SM d18:1-18:1(d9)	121903.0	batch_1	sample	23.4
25	24.4	2026-05-21 01:43:50	1779320630	SM 40:3;O2	SM	2711123.0	IS SM d18:1-18:1(d9)	144167.0	batch_1	sample	24.4
26	25.4	2026-05-21 01:44:50	1779320690	SM 40:3;O2	SM	2721281.0	IS SM d18:1-18:1(d9)	131089.0	batch_1	sample	25.4
27	26.4	2026-05-21 01:45:50	1779320750	SM 40:3;O2	SM	1894020.0	IS SM d18:1-18:1(d9)	128908.0	batch_1	sample	26.4
28	27.4	2026-05-21 01:46:50	1779320810	SM 40:3;O2	SM	2047613.0	IS SM d18:1-18:1(d9)	158607.0	batch_1	sample	27.4
29	28.4	2026-05-21 01:47:50	1779320870	SM 40:3;O2	SM	3513778.0	IS SM d18:1-18:1(d9)	164325.0	batch_1	sample	28.4
30	29.4	2026-05-21 01:48:50	1779320930	SM 40:3;O2	SM	3685008.0	IS SM d18:1-18:1(d9)	152370.0	batch_1	sample	29.4
31	30.4	2026-05-21 01:49:50	1779320990	SM 40:3;O2	SM	1464903.0	IS SM d18:1-18:1(d9)	150825.0	batch_1	sample	30.4
32	31.4	2026-05-21 01:50:50	1779321050	SM 40:3;O2	SM	1824337.0	IS SM d18:1-18:1(d9)	168589.0	batch_1	sample	31.4
33	32.4	2026-05-21 01:51:50	1779321110	SM 40:3;O2	SM	2300786.0	IS SM d18:1-18:1(d9)	162931.0	batch_1	sample	32.4
34	33.4	2026-05-21 01:52:50	1779321170	SM 40:3;O2	SM	2436200.0	IS SM d18:1-18:1(d9)	151002.0	batch_1	sample	33.4
35	34.4	2026-05-21 01:53:50	1779321230	SM 40:3;O2	SM	1859695.0	IS SM d18:1-18:1(d9)	146144.0	batch_1	sample	34.4
36	35.4	2026-05-21 01:54:50	1779321290	SM 40:3;O2	SM	1511503.0	IS SM d18:1-18:1(d9)	164010.0	batch_1	sample	35.4
37	36.4	2026-05-21 01:55:50	1779321350	SM 40:3;O2	SM	2442251.0	IS SM d18:1-18:1(d9)	159635.0	batch_1	sample	36.4
38	37.4	2026-05-21 01:56:50	1779321410	SM 40:3;O2	SM	2492623.0	IS SM d18:1-18:1(d9)	153791.0	batch_1	sample	37.4
39	38.4	2026-05-21 01:57:50	1779321470	SM 40:3;O2	SM	1984934.0	IS SM d18:1-18:1(d9)	159476.0	batch_1	sample	38.4
40	39.4	2026-05-21 01:58:50	1779321530	SM 40:3;O2	SM	3228720.0	IS SM d18:1-18:1(d9)	137468.0	batch_1	sample	39.4
41	40.4	2026-05-21 01:59:50	1779321590	SM 40:3;O2	SM	1709947.0	IS SM d18:1-18:1(d9)	144673.0	batch_1	sample	40.4
42	41.4	2026-05-21 02:00:50	1779321650	SM 40:3;O2	SM	1676767.0	IS SM d18:1-18:1(d9)	177533.0	batch_1	sample	41.4
43	42.4	2026-05-21 02:01:50	1779321710	SM 40:3;O2	SM	2349182.0	IS SM d18:1-18:1(d9)	150313.0	batch_1	sample	42.4
44	43.4	2026-05-21 02:02:50	1779321770	SM 40:3;O2	SM	2694817.0	IS SM d18:1-18:1(d9)	140690.0	batch_1	sample	43.4
45	44.4	2026-05-21 02:03:50	1779321830	SM 40:3;O2	SM	3087380.0	IS SM d18:1-18:1(d9)	152163.0	batch_1	sample	44.4
46	45.4	2026-05-21 02:04:50	1779321890	SM 40:3;O2	SM	2197200.0	IS SM d18:1-18:1(d9)	149316.0	batch_1	sample	45.4
47	46.4	2026-05-21 02:05:50	1779321950	SM 40:3;O2	SM	1444259.0	IS SM d18:1-18:1(d9)	156800.0	batch_1	sample	46.4
48	47.4	2026-05-21 02:06:50	1779322010	SM 40:3;O2	SM	1773283.0	IS SM d18:1-18:1(d9)	145402.0	batch_1	sample	47.4
49	48.4	2026-05-21 02:07:50	1779322070	SM 40:3;O2	SM	2239514.0	IS SM d18:1-18:1(d9)	161283.0	batch_1	sample	48.4
50	49.4	2026-05-21 02:08:50	1779322130	SM 40:3;O2	SM	2750633.0	IS SM d18:1-18:1(d9)	148986.0	batch_1	sample	49.4
51	50.4	2026-05-21 02:09:50	1779322190	SM 40:3;O2	SM	2488477.0	IS SM d18:1-18:1(d9)	161235.0	batch_1	sample	50.4
52	51.4	2026-05-21 02:10:50	1779322250	SM 40:3;O2	SM	1726419.0	IS SM d18:1-18:1(d9)	159673.0	batch_1	sample	51.4
53	52.4	2026-05-21 02:11:50	1779322310	SM 40:3;O2	SM	2519494.0	IS SM d18:1-18:1(d9)	153082.0	batch_1	sample	52.4
54	53.4	2026-05-21 02:12:50	1779322370	SM 40:3;O2	SM	1845671.0	IS SM d18:1-18:1(d9)	151169.0	batch_1	sample	53.4
55	54.4	2026-05-21 02:13:50	1779322430	SM 40:3;O2	SM	1636387.0	IS SM d18:1-18:1(d9)	160869.0	batch_1	sample	54.4
56	55.4	2026-05-21 02:14:50	1779322490	SM 40:3;O2	SM	1646789.0	IS SM d18:1-18:1(d9)	150077.0	batch_1	sample	55.4
57	56.4	2026-05-21 02:15:50	1779322550	SM 40:3;O2	SM	4271212.0	IS SM d18:1-18:1(d9)	135359.0	batch_1	sample	56.4
58	57.4	2026-05-21 02:16:50	1779322610	SM 40:3;O2	SM	1202915.0	IS SM d18:1-18:1(d9)	147964.0	batch_1	sample	57.4
59	58.4	2026-05-21 02:17:50	1779322670	SM 40:3;O2	SM	3925561.0	IS SM d18:1-18:1(d9)	146176.0	batch_1	sample	58.4
60	59.4	2026-05-21 02:18:50	1779322730	SM 40:3;O2	SM	1753580.0	IS SM d18:1-18:1(d9)	135738.0	batch_1	sample	59.4
61	60.4	2026-05-21 02:19:50	1779322790	SM 40:3;O2	SM	1558420.0	IS SM d18:1-18:1(d9)	150911.0	batch_1	sample	60.4
62	61.4	2026-05-21 02:20:50	1779322850	SM 40:3;O2	SM	1717294.0	IS SM d18:1-18:1(d9)	168594.0	batch_1	sample	61.4
63	62.4	2026-05-21 02:21:50	1779322910	SM 40:3;O2	SM	2283339.0	IS SM d18:1-18:1(d9)	147616.0	batch_1	sample	62.4
64	63.4	2026-05-21 02:22:50	1779322970	SM 40:3;O2	SM	304.0	IS SM d18:1-18:1(d9)	25.0	batch_1	sample	63.4
1	0.4	2026-05-21 01:19:50	1779319190	SM 40:2;O2	SM	100.0	IS SM d18:1-18:1(d9)	25.0	batch_1	sample	0.4
2	1.4	2026-05-21 01:20:50	1779319250	SM 40:2;O2	SM	2195021.0	IS SM d18:1-18:1(d9)	229352.0	batch_1	sample	1.4
3	2.4	2026-05-21 01:21:50	1779319310	SM 40:2;O2	SM	2437979.0	IS SM d18:1-18:1(d9)	174000.0	batch_1	sample	2.4
4	3.4	2026-05-21 01:22:50	1779319370	SM 40:2;O2	SM	2073863.0	IS SM d18:1-18:1(d9)	191513.0	batch_1	sample	3.4
5	4.4	2026-05-21 01:23:50	1779319430	SM 40:2;O2	SM	1632097.0	IS SM d18:1-18:1(d9)	193250.0	batch_1	sample	4.4
6	5.4	2026-05-21 01:24:50	1779319490	SM 40:2;O2	SM	2185668.0	IS SM d18:1-18:1(d9)	163873.0	batch_1	sample	5.4
7	6.4	2026-05-21 01:25:50	1779319550	SM 40:2;O2	SM	1622833.0	IS SM d18:1-18:1(d9)	156602.0	batch_1	sample	6.4
8	7.4	2026-05-21 01:26:50	1779319610	SM 40:2;O2	SM	3331251.0	IS SM d18:1-18:1(d9)	171200.0	batch_1	sample	7.4
9	8.4	2026-05-21 01:27:50	1779319670	SM 40:2;O2	SM	2402803.0	IS SM d18:1-18:1(d9)	135678.0	batch_1	sample	8.4
10	9.4	2026-05-21 01:28:50	1779319730	SM 40:2;O2	SM	1942790.0	IS SM d18:1-18:1(d9)	153721.0	batch_1	sample	9.4
11	10.4	2026-05-21 01:29:50	1779319790	SM 40:2;O2	SM	1727592.0	IS SM d18:1-18:1(d9)	149631.0	batch_1	sample	10.4
12	11.4	2026-05-21 01:30:50	1779319850	SM 40:2;O2	SM	1708685.0	IS SM d18:1-18:1(d9)	166761.0	batch_1	sample	11.4
13	12.4	2026-05-21 01:31:50	1779319910	SM 40:2;O2	SM	2340064.0	IS SM d18:1-18:1(d9)	162926.0	batch_1	sample	12.4
14	13.4	2026-05-21 01:32:50	1779319970	SM 40:2;O2	SM	1740131.0	IS SM d18:1-18:1(d9)	157512.0	batch_1	sample	13.4
15	14.4	2026-05-21 01:33:50	1779320030	SM 40:2;O2	SM	1528416.0	IS SM d18:1-18:1(d9)	173874.0	batch_1	sample	14.4
16	15.4	2026-05-21 01:34:50	1779320090	SM 40:2;O2	SM	2070322.0	IS SM d18:1-18:1(d9)	152006.0	batch_1	sample	15.4
17	16.4	2026-05-21 01:35:50	1779320150	SM 40:2;O2	SM	1752548.0	IS SM d18:1-18:1(d9)	150407.0	batch_1	sample	16.4
18	17.4	2026-05-21 01:36:50	1779320210	SM 40:2;O2	SM	1011048.0	IS SM d18:1-18:1(d9)	175407.0	batch_1	sample	17.4
19	18.4	2026-05-21 01:37:50	1779320270	SM 40:2;O2	SM	2015171.0	IS SM d18:1-18:1(d9)	162399.0	batch_1	sample	18.4
20	19.4	2026-05-21 01:38:50	1779320330	SM 40:2;O2	SM	2069706.0	IS SM d18:1-18:1(d9)	143856.0	batch_1	sample	19.4
21	20.4	2026-05-21 01:39:50	1779320390	SM 40:2;O2	SM	1431096.0	IS SM d18:1-18:1(d9)	167816.0	batch_1	sample	20.4
22	21.4	2026-05-21 01:40:50	1779320450	SM 40:2;O2	SM	1695253.0	IS SM d18:1-18:1(d9)	171319.0	batch_1	sample	21.4
23	22.4	2026-05-21 01:41:50	1779320510	SM 40:2;O2	SM	1916851.0	IS SM d18:1-18:1(d9)	143077.0	batch_1	sample	22.4
24	23.4	2026-05-21 01:42:50	1779320570	SM 40:2;O2	SM	2651234.0	IS SM d18:1-18:1(d9)	121903.0	batch_1	sample	23.4
25	24.4	2026-05-21 01:43:50	1779320630	SM 40:2;O2	SM	1626677.0	IS SM d18:1-18:1(d9)	144167.0	batch_1	sample	24.4
26	25.4	2026-05-21 01:44:50	1779320690	SM 40:2;O2	SM	3798927.0	IS SM d18:1-18:1(d9)	131089.0	batch_1	sample	25.4
27	26.4	2026-05-21 01:45:50	1779320750	SM 40:2;O2	SM	1666053.0	IS SM d18:1-18:1(d9)	128908.0	batch_1	sample	26.4
28	27.4	2026-05-21 01:46:50	1779320810	SM 40:2;O2	SM	1593901.0	IS SM d18:1-18:1(d9)	158607.0	batch_1	sample	27.4
29	28.4	2026-05-21 01:47:50	1779320870	SM 40:2;O2	SM	2176800.0	IS SM d18:1-18:1(d9)	164325.0	batch_1	sample	28.4
30	29.4	2026-05-21 01:48:50	1779320930	SM 40:2;O2	SM	2261406.0	IS SM d18:1-18:1(d9)	152370.0	batch_1	sample	29.4
31	30.4	2026-05-21 01:49:50	1779320990	SM 40:2;O2	SM	2033273.0	IS SM d18:1-18:1(d9)	150825.0	batch_1	sample	30.4
32	31.4	2026-05-21 01:50:50	1779321050	SM 40:2;O2	SM	1567005.0	IS SM d18:1-18:1(d9)	168589.0	batch_1	sample	31.4
33	32.4	2026-05-21 01:51:50	1779321110	SM 40:2;O2	SM	2105169.0	IS SM d18:1-18:1(d9)	162931.0	batch_1	sample	32.4
34	33.4	2026-05-21 01:52:50	1779321170	SM 40:2;O2	SM	2346766.0	IS SM d18:1-18:1(d9)	151002.0	batch_1	sample	33.4
35	34.4	2026-05-21 01:53:50	1779321230	SM 40:2;O2	SM	2553826.0	IS SM d18:1-18:1(d9)	146144.0	batch_1	sample	34.4
36	35.4	2026-05-21 01:54:50	1779321290	SM 40:2;O2	SM	757293.0	IS SM d18:1-18:1(d9)	164010.0	batch_1	sample	35.4
37	36.4	2026-05-21 01:55:50	1779321350	SM 40:2;O2	SM	2108712.0	IS SM d18:1-18:1(d9)	159635.0	batch_1	sample	36.4
38	37.4	2026-05-21 01:56:50	1779321410	SM 40:2;O2	SM	2855072.0	IS SM d18:1-18:1(d9)	153791.0	batch_1	sample	37.4
39	38.4	2026-05-21 01:57:50	1779321470	SM 40:2;O2	SM	2787531.0	IS SM d18:1-18:1(d9)	159476.0	batch_1	sample	38.4
40	39.4	2026-05-21 01:58:50	1779321530	SM 40:2;O2	SM	2966332.0	IS SM d18:1-18:1(d9)	137468.0	batch_1	sample	39.4
41	40.4	2026-05-21 01:59:50	1779321590	SM 40:2;O2	SM	2194425.0	IS SM d18:1-18:1(d9)	144673.0	batch_1	sample	40.4
42	41.4	2026-05-21 02:00:50	1779321650	SM 40:2;O2	SM	1499768.0	IS SM d18:1-18:1(d9)	177533.0	batch_1	sample	41.4
43	42.4	2026-05-21 02:01:50	1779321710	SM 40:2;O2	SM	2015642.0	IS SM d18:1-18:1(d9)	150313.0	batch_1	sample	42.4
44	43.4	2026-05-21 02:02:50	1779321770	SM 40:2;O2	SM	2586377.0	IS SM d18:1-18:1(d9)	140690.0	batch_1	sample	43.4
45	44.4	2026-05-21 02:03:50	1779321830	SM 40:2;O2	SM	2181615.0	IS SM d18:1-18:1(d9)	152163.0	batch_1	sample	44.4
46	45.4	2026-05-21 02:04:50	1779321890	SM 40:2;O2	SM	2710884.0	IS SM d18:1-18:1(d9)	149316.0	batch_1	sample	45.4
47	46.4	2026-05-21 02:05:50	1779321950	SM 40:2;O2	SM	1591354.0	IS SM d18:1-18:1(d9)	156800.0	batch_1	sample	46.4
48	47.4	2026-05-21 02:06:50	1779322010	SM 40:2;O2	SM	2068688.0	IS SM d18:1-18:1(d9)	145402.0	batch_1	sample	47.4
49	48.4	2026-05-21 02:07:50	1779322070	SM 40:2;O2	SM	1659883.0	IS SM d18:1-18:1(d9)	161283.0	batch_1	sample	48.4
50	49.4	2026-05-21 02:08:50	1779322130	SM 40:2;O2	SM	1879403.0	IS SM d18:1-18:1(d9)	148986.0	batch_1	sample	49.4
51	50.4	2026-05-21 02:09:50	1779322190	SM 40:2;O2	SM	1359184.0	IS SM d18:1-18:1(d9)	161235.0	batch_1	sample	50.4
52	51.4	2026-05-21 02:10:50	1779322250	SM 40:2;O2	SM	1475648.0	IS SM d18:1-18:1(d9)	159673.0	batch_1	sample	51.4
53	52.4	2026-05-21 02:11:50	1779322310	SM 40:2;O2	SM	2240925.0	IS SM d18:1-18:1(d9)	153082.0	batch_1	sample	52.4
54	53.4	2026-05-21 02:12:50	1779322370	SM 40:2;O2	SM	1725631.0	IS SM d18:1-18:1(d9)	151169.0	batch_1	sample	53.4
55	54.4	2026-05-21 02:13:50	1779322430	SM 40:2;O2	SM	2163228.0	IS SM d18:1-18:1(d9)	160869.0	batch_1	sample	54.4
56	55.4	2026-05-21 02:14:50	1779322490	SM 40:2;O2	SM	2300395.0	IS SM d18:1-18:1(d9)	150077.0	batch_1	sample	55.4
57	56.4	2026-05-21 02:15:50	1779322550	SM 40:2;O2	SM	2361578.0	IS SM d18:1-18:1(d9)	135359.0	batch_1	sample	56.4
58	57.4	2026-05-21 02:16:50	1779322610	SM 40:2;O2	SM	2026126.0	IS SM d18:1-18:1(d9)	147964.0	batch_1	sample	57.4
59	58.4	2026-05-21 02:17:50	1779322670	SM 40:2;O2	SM	3008545.0	IS SM d18:1-18:1(d9)	146176.0	batch_1	sample	58.4
60	59.4	2026-05-21 02:18:50	1779322730	SM 40:2;O2	SM	1770645.0	IS SM d18:1-18:1(d9)	135738.0	batch_1	sample	59.4
61	60.4	2026-05-21 02:19:50	1779322790	SM 40:2;O2	SM	1825869.0	IS SM d18:1-18:1(d9)	150911.0	batch_1	sample	60.4
62	61.4	2026-05-21 02:20:50	1779322850	SM 40:2;O2	SM	1557230.0	IS SM d18:1-18:1(d9)	168594.0	batch_1	sample	61.4
63	62.4	2026-05-21 02:21:50	1779322910	SM 40:2;O2	SM	2025416.0	IS SM d18:1-18:1(d9)	147616.0	batch_1	sample	62.4
64	63.4	2026-05-21 02:22:50	1779322970	SM 40:2;O2	SM	282.0	IS SM d18:1-18:1(d9)	25.0	batch_1	sample	63.4
1	0.4	2026-05-21 01:19:50	1779319190	SM 40:1;O2	SM	281.0	IS SM d18:1-18:1(d9)	25.0	batch_1	sample	0.4
2	1.4	2026-05-21 01:20:50	1779319250	SM 40:1;O2	SM	3833565.0	IS SM d18:1-18:1(d9)	229352.0	batch_1	sample	1.4
3	2.4	2026-05-21 01:21:50	1779319310	SM 40:1;O2	SM	3537669.0	IS SM d18:1-18:1(d9)	174000.0	batch_1	sample	2.4
4	3.4	2026-05-21 01:22:50	1779319370	SM 40:1;O2	SM	2725235.0	IS SM d18:1-18:1(d9)	191513.0	batch_1	sample	3.4
5	4.4	2026-05-21 01:23:50	1779319430	SM 40:1;O2	SM	2306163.0	IS SM d18:1-18:1(d9)	193250.0	batch_1	sample	4.4
6	5.4	2026-05-21 01:24:50	1779319490	SM 40:1;O2	SM	3429130.0	IS SM d18:1-18:1(d9)	163873.0	batch_1	sample	5.4
7	6.4	2026-05-21 01:25:50	1779319550	SM 40:1;O2	SM	3234904.0	IS SM d18:1-18:1(d9)	156602.0	batch_1	sample	6.4
8	7.4	2026-05-21 01:26:50	1779319610	SM 40:1;O2	SM	3987562.0	IS SM d18:1-18:1(d9)	171200.0	batch_1	sample	7.4
9	8.4	2026-05-21 01:27:50	1779319670	SM 40:1;O2	SM	4277101.0	IS SM d18:1-18:1(d9)	135678.0	batch_1	sample	8.4
10	9.4	2026-05-21 01:28:50	1779319730	SM 40:1;O2	SM	2785735.0	IS SM d18:1-18:1(d9)	153721.0	batch_1	sample	9.4
11	10.4	2026-05-21 01:29:50	1779319790	SM 40:1;O2	SM	3117734.0	IS SM d18:1-18:1(d9)	149631.0	batch_1	sample	10.4
12	11.4	2026-05-21 01:30:50	1779319850	SM 40:1;O2	SM	2910414.0	IS SM d18:1-18:1(d9)	166761.0	batch_1	sample	11.4
13	12.4	2026-05-21 01:31:50	1779319910	SM 40:1;O2	SM	3284828.0	IS SM d18:1-18:1(d9)	162926.0	batch_1	sample	12.4
14	13.4	2026-05-21 01:32:50	1779319970	SM 40:1;O2	SM	2308532.0	IS SM d18:1-18:1(d9)	157512.0	batch_1	sample	13.4
15	14.4	2026-05-21 01:33:50	1779320030	SM 40:1;O2	SM	2268491.0	IS SM d18:1-18:1(d9)	173874.0	batch_1	sample	14.4
16	15.4	2026-05-21 01:34:50	1779320090	SM 40:1;O2	SM	3087898.0	IS SM d18:1-18:1(d9)	152006.0	batch_1	sample	15.4
17	16.4	2026-05-21 01:35:50	1779320150	SM 40:1;O2	SM	2251663.0	IS SM d18:1-18:1(d9)	150407.0	batch_1	sample	16.4
18	17.4	2026-05-21 01:36:50	1779320210	SM 40:1;O2	SM	1307466.0	IS SM d18:1-18:1(d9)	175407.0	batch_1	sample	17.4
19	18.4	2026-05-21 01:37:50	1779320270	SM 40:1;O2	SM	2943132.0	IS SM d18:1-18:1(d9)	162399.0	batch_1	sample	18.4
20	19.4	2026-05-21 01:38:50	1779320330	SM 40:1;O2	SM	2923923.0	IS SM d18:1-18:1(d9)	143856.0	batch_1	sample	19.4
21	20.4	2026-05-21 01:39:50	1779320390	SM 40:1;O2	SM	1984722.0	IS SM d18:1-18:1(d9)	167816.0	batch_1	sample	20.4
22	21.4	2026-05-21 01:40:50	1779320450	SM 40:1;O2	SM	2916734.0	IS SM d18:1-18:1(d9)	171319.0	batch_1	sample	21.4
23	22.4	2026-05-21 01:41:50	1779320510	SM 40:1;O2	SM	2857873.0	IS SM d18:1-18:1(d9)	143077.0	batch_1	sample	22.4
24	23.4	2026-05-21 01:42:50	1779320570	SM 40:1;O2	SM	3063804.0	IS SM d18:1-18:1(d9)	121903.0	batch_1	sample	23.4
25	24.4	2026-05-21 01:43:50	1779320630	SM 40:1;O2	SM	1961930.0	IS SM d18:1-18:1(d9)	144167.0	batch_1	sample	24.4
26	25.4	2026-05-21 01:44:50	1779320690	SM 40:1;O2	SM	4256616.0	IS SM d18:1-18:1(d9)	131089.0	batch_1	sample	25.4
27	26.4	2026-05-21 01:45:50	1779320750	SM 40:1;O2	SM	2534758.0	IS SM d18:1-18:1(d9)	128908.0	batch_1	sample	26.4
28	27.4	2026-05-21 01:46:50	1779320810	SM 40:1;O2	SM	2782317.0	IS SM d18:1-18:1(d9)	158607.0	batch_1	sample	27.4
29	28.4	2026-05-21 01:47:50	1779320870	SM 40:1;O2	SM	3032539.0	IS SM d18:1-18:1(d9)	164325.0	batch_1	sample	28.4
30	29.4	2026-05-21 01:48:50	1779320930	SM 40:1;O2	SM	2859682.0	IS SM d18:1-18:1(d9)	152370.0	batch_1	sample	29.4
31	30.4	2026-05-21 01:49:50	1779320990	SM 40:1;O2	SM	3553388.0	IS SM d18:1-18:1(d9)	150825.0	batch_1	sample	30.4
32	31.4	2026-05-21 01:50:50	1779321050	SM 40:1;O2	SM	3000541.0	IS SM d18:1-18:1(d9)	168589.0	batch_1	sample	31.4
33	32.4	2026-05-21 01:51:50	1779321110	SM 40:1;O2	SM	2964076.0	IS SM d18:1-18:1(d9)	162931.0	batch_1	sample	32.4
34	33.4	2026-05-21 01:52:50	1779321170	SM 40:1;O2	SM	3057500.0	IS SM d18:1-18:1(d9)	151002.0	batch_1	sample	33.4
35	34.4	2026-05-21 01:53:50	1779321230	SM 40:1;O2	SM	3780009.0	IS SM d18:1-18:1(d9)	146144.0	batch_1	sample	34.4
36	35.4	2026-05-21 01:54:50	1779321290	SM 40:1;O2	SM	1182095.0	IS SM d18:1-18:1(d9)	164010.0	batch_1	sample	35.4
37	36.4	2026-05-21 01:55:50	1779321350	SM 40:1;O2	SM	3053015.0	IS SM d18:1-18:1(d9)	159635.0	batch_1	sample	36.4
38	37.4	2026-05-21 01:56:50	1779321410	SM 40:1;O2	SM	3772316.0	IS SM d18:1-18:1(d9)	153791.0	batch_1	sample	37.4
39	38.4	2026-05-21 01:57:50	1779321470	SM 40:1;O2	SM	3498874.0	IS SM d18:1-18:1(d9)	159476.0	batch_1	sample	38.4
40	39.4	2026-05-21 01:58:50	1779321530	SM 40:1;O2	SM	4063947.0	IS SM d18:1-18:1(d9)	137468.0	batch_1	sample	39.4
