rt	datetime	injection_time	compound	target_class	area	compound_is	area_is	batch	type	rt_is	class	aliquot
45.4	2026-05-20 13:39:04	1779277144	PC 16:1_17:1	PC	545.0	IS PC 15:0_18:1(d7)	389427.0	batch_1	SQC	45.4	PC	2312ALU_0001SQC_E1
46.4	2026-05-20 13:40:04	1779277204	PC 16:1_17:1	PC	333.0	IS PC 15:0_18:1(d7)	356498.0	batch_1	sample	46.4	PC	2312ALU_0033_A1
47.4	2026-05-20 13:41:04	1779277264	PC 16:1_17:1	PC	360.0	IS PC 15:0_18:1(d7)	344881.0	batch_1	sample	47.4	PC	2312ALU_0034_A1
48.4	2026-05-20 13:42:04	1779277324	PC 16:1_17:1	PC	413.0	IS PC 15:0_18:1(d7)	301790.0	batch_1	sample	48.4	PC	2312ALU_0035_A1
49.4	2026-05-20 13:43:04	1779277384	PC 16:1_17:1	PC	254.0	IS PC 15:0_18:1(d7)	454167.0	batch_1	sample	49.4	PC	2312ALU_0036_A1
50.4	2026-05-20 13:44:04	1779277444	PC 16:1_17:1	PC	309.0	IS PC 15:0_18:1(d7)	351777.0	batch_1	sample	50.4	PC	2312ALU_0037_A1
51.4	2026-05-20 13:45:04	1779277504	PC 16:1_17:1	PC	308.0	IS PC 15:0_18:1(d7)	368358.0	batch_1	sample	51.4	PC	2312ALU_0038_A1
52.4	2026-05-20 13:46:04	1779277564	PC 16:1_17:1	PC	311.0	IS PC 15:0_18:1(d7)	330666.0	batch_1	sample	52.4	PC	2312ALU_0039_A1
53.4	2026-05-20 13:47:04	1779277624	PC 16:1_17:1	PC	309.0	IS PC 15:0_18:1(d7)	400857.0	batch_1	sample	53.4	PC	2312ALU_0040_A1
54.4	2026-05-20 13:48:04	1779277684	PC 16:1_17:1	PC	336.0	IS PC 15:0_18:1(d7)	398861.0	batch_1	LQC	54.4	PC	2312ALU_0001LQC_F1
55.4	2026-05-20 13:49:04	1779277744	PC 16:1_17:1	PC	621.0	IS PC 15:0_18:1(d7)	359265.0	batch_1	SQC	55.4	PC	2312ALU_0001SQC_F1
56.4	2026-05-20 13:50:04	1779277804	PC 16:1_17:1	PC	545.0	IS PC 15:0_18:1(d7)	369887.0	batch_1	sample	56.4	PC	2312ALU_0041_A1
57.4	2026-05-20 13:51:04	1779277864	PC 16:1_17:1	PC	335.0	IS PC 15:0_18:1(d7)	337646.0	batch_1	sample	57.4	PC	2312ALU_0042_A1
58.4	2026-05-20 13:52:04	1779277924	PC 16:1_17:1	PC	361.0	IS PC 15:0_18:1(d7)	378035.0	batch_1	sample	58.4	PC	2312ALU_0043_A1
59.4	2026-05-20 13:53:04	1779277984	PC 16:1_17:1	PC	410.0	IS PC 15:0_18:1(d7)	270679.0	batch_1	sample	59.4	PC	2312ALU_0044_A1
60.4	2026-05-20 13:54:04	1779278044	PC 16:1_17:1	PC	493.0	IS PC 15:0_18:1(d7)	374826.0	batch_1	sample	60.4	PC	2312ALU_0045_A1
61.4	2026-05-20 13:55:04	1779278104	PC 16:1_17:1	PC	206.0	IS PC 15:0_18:1(d7)	340986.0	batch_1	sample	61.4	PC	2312ALU_0046_A1
62.4	2026-05-20 13:56:04	1779278164	PC 16:1_17:1	PC	256.0	IS PC 15:0_18:1(d7)	382537.0	batch_1	sample	62.4	PC	2312ALU_0047_A1
63.4	2026-05-20 13:57:04	1779278224	PC 16:1_17:1	PC	385.0	IS PC 15:0_18:1(d7)	381207.0	batch_1	sample	63.4	PC	2312ALU_0048_A1
64.4	2026-05-20 13:58:04	1779278284	PC 16:1_17:1	PC	412.0	IS PC 15:0_18:1(d7)	407467.0	batch_1	LQC	64.4	PC	2312ALU_0001LQC_G1
65.4	2026-05-20 13:59:04	1779278344	PC 16:1_17:1	PC	387.0	IS PC 15:0_18:1(d7)	314568.0	batch_1	SQC	65.4	PC	2312ALU_0001SQC_G1
66.4	2026-05-20 14:00:04	1779278404	PC 16:1_17:1	PC	75.0	IS PC 15:0_18:1(d7)	2056.0	batch_1	BLANK	66.4	PC	2312ALU_0001BLANK_B1
3.4	2026-05-20 12:57:04	1779274624	PC O-16:2_18:0	PC-O	438.0	IS PC 15:0_18:1(d7)	52.0	batch_1	BLANK	3.4	PC	2312ALU_0001BLANK_A1
4.4	2026-05-20 12:58:04	1779274684	PC O-16:2_18:0	PC-O	6550.0	IS PC 15:0_18:1(d7)	407137.0	batch_1	LQC	4.4	PC	2312ALU_0001LQC_A1
5.4	2026-05-20 12:59:04	1779274744	PC O-16:2_18:0	PC-O	4013.0	IS PC 15:0_18:1(d7)	312570.0	batch_1	SQC	5.4	PC	2312ALU_0001SQC_A1
6.4	2026-05-20 13:00:04	1779274804	PC O-16:2_18:0	PC-O	3333.0	IS PC 15:0_18:1(d7)	335510.0	batch_1	sample	6.4	PC	2312ALU_0001_A1
7.4	2026-05-20 13:01:04	1779274864	PC O-16:2_18:0	PC-O	3564.0	IS PC 15:0_18:1(d7)	392029.0	batch_1	sample	7.4	PC	2312ALU_0002_A1
8.4	2026-05-20 13:02:04	1779274924	PC O-16:2_18:0	PC-O	4615.0	IS PC 15:0_18:1(d7)	345056.0	batch_1	sample	8.4	PC	2312ALU_0003_A1
9.4	2026-05-20 13:03:04	1779274984	PC O-16:2_18:0	PC-O	4837.0	IS PC 15:0_18:1(d7)	338532.0	batch_1	sample	9.4	PC	2312ALU_0004_A1
10.4	2026-05-20 13:04:04	1779275044	PC O-16:2_18:0	PC-O	3430.0	IS PC 15:0_18:1(d7)	317928.0	batch_1	sample	10.4	PC	2312ALU_0005_A1
11.4	2026-05-20 13:05:04	1779275104	PC O-16:2_18:0	PC-O	4885.0	IS PC 15:0_18:1(d7)	328561.0	batch_1	sample	11.4	PC	2312ALU_0006_A1
12.4	2026-05-20 13:06:04	1779275164	PC O-16:2_18:0	PC-O	4248.0	IS PC 15:0_18:1(d7)	384318.0	batch_1	sample	12.4	PC	2312ALU_0007_A1
13.4	2026-05-20 13:07:04	1779275224	PC O-16:2_18:0	PC-O	4358.0	IS PC 15:0_18:1(d7)	294521.0	batch_1	sample	13.4	PC	2312ALU_0008_A1
14.4	2026-05-20 13:08:04	1779275284	PC O-16:2_18:0	PC-O	5838.0	IS PC 15:0_18:1(d7)	364384.0	batch_1	LQC	14.4	PC	2312ALU_0001LQC_B1
15.4	2026-05-20 13:09:04	1779275344	PC O-16:2_18:0	PC-O	3777.0	IS PC 15:0_18:1(d7)	358227.0	batch_1	SQC	15.4	PC	2312ALU_0001SQC_B1
16.4	2026-05-20 13:10:04	1779275404	PC O-16:2_18:0	PC-O	3257.0	IS PC 15:0_18:1(d7)	385248.0	batch_1	sample	16.4	PC	2312ALU_0009_A1
17.4	2026-05-20 13:11:04	1779275464	PC O-16:2_18:0	PC-O	2390.0	IS PC 15:0_18:1(d7)	399552.0	batch_1	sample	17.4	PC	2312ALU_0010_A1
18.4	2026-05-20 13:12:04	1779275524	PC O-16:2_18:0	PC-O	4039.0	IS PC 15:0_18:1(d7)	341709.0	batch_1	sample	18.4	PC	2312ALU_0011_A1
19.4	2026-05-20 13:13:04	1779275584	PC O-16:2_18:0	PC-O	3543.0	IS PC 15:0_18:1(d7)	322496.0	batch_1	sample	19.4	PC	2312ALU_0012_A1
20.4	2026-05-20 13:14:04	1779275644	PC O-16:2_18:0	PC-O	2541.0	IS PC 15:0_18:1(d7)	483455.0	batch_1	sample	20.4	PC	2312ALU_0013_A1
21.4	2026-05-20 13:15:04	1779275704	PC O-16:2_18:0	PC-O	4378.0	IS PC 15:0_18:1(d7)	319667.0	batch_1	sample	21.4	PC	2312ALU_0014_A1
22.4	2026-05-20 13:16:04	1779275764	PC O-16:2_18:0	PC-O	4157.0	IS PC 15:0_18:1(d7)	309595.0	batch_1	sample	22.4	PC	2312ALU_0015_A1
23.4	2026-05-20 13:17:04	1779275824	PC O-16:2_18:0	PC-O	2737.0	IS PC 15:0_18:1(d7)	423566.0	batch_1	sample	23.4	PC	2312ALU_0016_A1
24.4	2026-05-20 13:18:04	1779275884	PC O-16:2_18:0	PC-O	7478.0	IS PC 15:0_18:1(d7)	386935.0	batch_1	LQC	24.4	PC	2312ALU_0001LQC_C1
25.4	2026-05-20 13:19:04	1779275944	PC O-16:2_18:0	PC-O	4131.0	IS PC 15:0_18:1(d7)	325280.0	batch_1	SQC	25.4	PC	2312ALU_0001SQC_C1
26.4	2026-05-20 13:20:04	1779276004	PC O-16:2_18:0	PC-O	13682.0	IS PC 15:0_18:1(d7)	251927.0	batch_1	sample	26.4	PC	2312ALU_0017_A1
27.4	2026-05-20 13:21:04	1779276064	PC O-16:2_18:0	PC-O	3978.0	IS PC 15:0_18:1(d7)	353073.0	batch_1	sample	27.4	PC	2312ALU_0018_A1
28.4	2026-05-20 13:22:04	1779276124	PC O-16:2_18:0	PC-O	7792.0	IS PC 15:0_18:1(d7)	288316.0	batch_1	sample	28.4	PC	2312ALU_0019_A1
29.4	2026-05-20 13:23:04	1779276184	PC O-16:2_18:0	PC-O	5457.0	IS PC 15:0_18:1(d7)	360645.0	batch_1	sample	29.4	PC	2312ALU_0020_A1
30.4	2026-05-20 13:24:04	1779276244	PC O-16:2_18:0	PC-O	3176.0	IS PC 15:0_18:1(d7)	437056.0	batch_1	sample	30.4	PC	2312ALU_0021_A1
31.4	2026-05-20 13:25:04	1779276304	PC O-16:2_18:0	PC-O	3512.0	IS PC 15:0_18:1(d7)	342998.0	batch_1	sample	31.4	PC	2312ALU_0022_A1
32.4	2026-05-20 13:26:04	1779276364	PC O-16:2_18:0	PC-O	3980.0	IS PC 15:0_18:1(d7)	349063.0	batch_1	sample	32.4	PC	2312ALU_0023_A1
33.4	2026-05-20 13:27:04	1779276424	PC O-16:2_18:0	PC-O	4210.0	IS PC 15:0_18:1(d7)	396418.0	batch_1	sample	33.4	PC	2312ALU_0024_A1
34.4	2026-05-20 13:28:04	1779276484	PC O-16:2_18:0	PC-O	6822.0	IS PC 15:0_18:1(d7)	397280.0	batch_1	LQC	34.4	PC	2312ALU_0001LQC_D1
35.4	2026-05-20 13:29:04	1779276544	PC O-16:2_18:0	PC-O	4187.0	IS PC 15:0_18:1(d7)	336125.0	batch_1	SQC	35.4	PC	2312ALU_0001SQC_D1
36.4	2026-05-20 13:30:04	1779276604	PC O-16:2_18:0	PC-O	4024.0	IS PC 15:0_18:1(d7)	368181.0	batch_1	sample	36.4	PC	2312ALU_0025_A1
37.4	2026-05-20 13:31:04	1779276664	PC O-16:2_18:0	PC-O	10253.0	IS PC 15:0_18:1(d7)	333590.0	batch_1	sample	37.4	PC	2312ALU_0026_A1
38.4	2026-05-20 13:32:04	1779276724	PC O-16:2_18:0	PC-O	2817.0	IS PC 15:0_18:1(d7)	436354.0	batch_1	sample	38.4	PC	2312ALU_0027_A1
39.4	2026-05-20 13:33:04	1779276784	PC O-16:2_18:0	PC-O	4753.0	IS PC 15:0_18:1(d7)	348970.0	batch_1	sample	39.4	PC	2312ALU_0028_A1
40.4	2026-05-20 13:34:04	1779276844	PC O-16:2_18:0	PC-O	4420.0	IS PC 15:0_18:1(d7)	334547.0	batch_1	sample	40.4	PC	2312ALU_0029_A1
41.4	2026-05-20 13:35:04	1779276904	PC O-16:2_18:0	PC-O	4144.0	IS PC 15:0_18:1(d7)	367513.0	batch_1	sample	41.4	PC	2312ALU_0030_A1
42.4	2026-05-20 13:36:04	1779276964	PC O-16:2_18:0	PC-O	4344.0	IS PC 15:0_18:1(d7)	299417.0	batch_1	sample	42.4	PC	2312ALU_0031_A1
43.4	2026-05-20 13:37:04	1779277024	PC O-16:2_18:0	PC-O	4814.0	IS PC 15:0_18:1(d7)	379529.0	batch_1	sample	43.4	PC	2312ALU_0032_A1
44.4	2026-05-20 13:38:04	1779277084	PC O-16:2_18:0	PC-O	6021.0	IS PC 15:0_18:1(d7)	419914.0	batch_1	LQC	44.4	PC	2312ALU_0001LQC_E1
45.4	2026-05-20 13:39:04	1779277144	PC O-16:2_18:0	PC-O	4875.0	IS PC 15:0_18:1(d7)	389427.0	batch_1	SQC	45.4	PC	2312ALU_0001SQC_E1
46.4	2026-05-20 13:40:04	1779277204	PC O-16:2_18:0	PC-O	4177.0	IS PC 15:0_18:1(d7)	356498.0	batch_1	sample	46.4	PC	2312ALU_0033_A1
47.4	2026-05-20 13:41:04	1779277264	PC O-16:2_18:0	PC-O	4631.0	IS PC 15:0_18:1(d7)	344881.0	batch_1	sample	47.4	PC	2312ALU_0034_A1
48.4	2026-05-20 13:42:04	1779277324	PC O-16:2_18:0	PC-O	4878.0	IS PC 15:0_18:1(d7)	301790.0	batch_1	sample	48.4	PC	2312ALU_0035_A1
49.4	2026-05-20 13:43:04	1779277384	PC O-16:2_18:0	PC-O	2912.0	IS PC 15:0_18:1(d7)	454167.0	batch_1	sample	49.4	PC	2312ALU_0036_A1
50.4	2026-05-20 13:44:04	1779277444	PC O-16:2_18:0	PC-O	4412.0	IS PC 15:0_18:1(d7)	351777.0	batch_1	sample	50.4	PC	2312ALU_0037_A1
51.4	2026-05-20 13:45:04	1779277504	PC O-16:2_18:0	PC-O	3910.0	IS PC 15:0_18:1(d7)	368358.0	batch_1	sample	51.4	PC	2312ALU_0038_A1
52.4	2026-05-20 13:46:04	1779277564	PC O-16:2_18:0	PC-O	2916.0	IS PC 15:0_18:1(d7)	330666.0	batch_1	sample	52.4	PC	2312ALU_0039_A1
53.4	2026-05-20 13:47:04	1779277624	PC O-16:2_18:0	PC-O	3756.0	IS PC 15:0_18:1(d7)	400857.0	batch_1	sample	53.4	PC	2312ALU_0040_A1
54.4	2026-05-20 13:48:04	1779277684	PC O-16:2_18:0	PC-O	6614.0	IS PC 15:0_18:1(d7)	398861.0	batch_1	LQC	54.4	PC	2312ALU_0001LQC_F1
55.4	2026-05-20 13:49:04	1779277744	PC O-16:2_18:0	PC-O	4854.0	IS PC 15:0_18:1(d7)	359265.0	batch_1	SQC	55.4	PC	2312ALU_0001SQC_F1
56.4	2026-05-20 13:50:04	1779277804	PC O-16:2_18:0	PC-O	4013.0	IS PC 15:0_18:1(d7)	369887.0	batch_1	sample	56.4	PC	2312ALU_0041_A1
57.4	2026-05-20 13:51:04	1779277864	PC O-16:2_18:0	PC-O	3989.0	IS PC 15:0_18:1(d7)	337646.0	batch_1	sample	57.4	PC	2312ALU_0042_A1
58.4	2026-05-20 13:52:04	1779277924	PC O-16:2_18:0	PC-O	4769.0	IS PC 15:0_18:1(d7)	378035.0	batch_1	sample	58.4	PC	2312ALU_0043_A1
59.4	2026-05-20 13:53:04	1779277984	PC O-16:2_18:0	PC-O	11336.0	IS PC 15:0_18:1(d7)	270679.0	batch_1	sample	59.4	PC	2312ALU_0044_A1
60.4	2026-05-20 13:54:04	1779278044	PC O-16:2_18:0	PC-O	3572.0	IS PC 15:0_18:1(d7)	374826.0	batch_1	sample	60.4	PC	2312ALU_0045_A1
61.4	2026-05-20 13:55:04	1779278104	PC O-16:2_18:0	PC-O	2641.0	IS PC 15:0_18:1(d7)	340986.0	batch_1	sample	61.4	PC	2312ALU_0046_A1
62.4	2026-05-20 13:56:04	1779278164	PC O-16:2_18:0	PC-O	11493.0	IS PC 15:0_18:1(d7)	382537.0	batch_1	sample	62.4	PC	2312ALU_0047_A1
63.4	2026-05-20 13:57:04	1779278224	PC O-16:2_18:0	PC-O	3737.0	IS PC 15:0_18:1(d7)	381207.0	batch_1	sample	63.4	PC	2312ALU_0048_A1
64.4	2026-05-20 13:58:04	1779278284	PC O-16:2_18:0	PC-O	6070.0	IS PC 15:0_18:1(d7)	407467.0	batch_1	LQC	64.4	PC	2312ALU_0001LQC_G1
65.4	2026-05-20 13:59:04	1779278344	PC O-16:2_18:0	PC-O	4212.0	IS PC 15:0_18:1(d7)	314568.0	batch_1	SQC	65.4	PC	2312ALU_0001SQC_G1
66.4	2026-05-20 14:00:04	1779278404	PC O-16:2_18:0	PC-O	570.0	IS PC 15:0_18:1(d7)	2056.0	batch_1	BLANK	66.4	PC	2312ALU_0001BLANK_B1
3.4	2026-05-20 12:57:04	1779274624	PC O-18:2_16:0	PC-O	1064.0	IS PC 15:0_18:1(d7)	52.0	batch_1	BLANK	3.4	PC	2312ALU_0001BLANK_A1
4.4	2026-05-20 12:58:04	1779274684	PC O-18:2_16:0	PC-O	31129.0	IS PC 15:0_18:1(d7)	407137.0	batch_1	LQC	4.4	PC	2312ALU_0001LQC_A1
5.4	2026-05-20 12:59:04	1779274744	PC O-18:2_16:0	PC-O	27716.0	IS PC 15:0_18:1(d7)	312570.0	batch_1	SQC	5.4	PC	2312ALU_0001SQC_A1
6.4	2026-05-20 13:00:04	1779274804	PC O-18:2_16:0	PC-O	24460.0	IS PC 15:0_18:1(d7)	335510.0	batch_1	sample	6.4	PC	2312ALU_0001_A1
7.4	2026-05-20 13:01:04	1779274864	PC O-18:2_16:0	PC-O	23329.0	IS PC 15:0_18:1(d7)	392029.0	batch_1	sample	7.4	PC	2312ALU_0002_A1
8.4	2026-05-20 13:02:04	1779274924	PC O-18:2_16:0	PC-O	34052.0	IS PC 15:0_18:1(d7)	345056.0	batch_1	sample	8.4	PC	2312ALU_0003_A1
9.4	2026-05-20 13:03:04	1779274984	PC O-18:2_16:0	PC-O	24809.0	IS PC 15:0_18:1(d7)	338532.0	batch_1	sample	9.4	PC	2312ALU_0004_A1
10.4	2026-05-20 13:04:04	1779275044	PC O-18:2_16:0	PC-O	33460.0	IS PC 15:0_18:1(d7)	317928.0	batch_1	sample	10.4	PC	2312ALU_0005_A1
11.4	2026-05-20 13:05:04	1779275104	PC O-18:2_16:0	PC-O	39306.0	IS PC 15:0_18:1(d7)	328561.0	batch_1	sample	11.4	PC	2312ALU_0006_A1
12.4	2026-05-20 13:06:04	1779275164	PC O-18:2_16:0	PC-O	28198.0	IS PC 15:0_18:1(d7)	384318.0	batch_1	sample	12.4	PC	2312ALU_0007_A1
13.4	2026-05-20 13:07:04	1779275224	PC O-18:2_16:0	PC-O	31350.0	IS PC 15:0_18:1(d7)	294521.0	batch_1	sample	13.4	PC	2312ALU_0008_A1
14.4	2026-05-20 13:08:04	1779275284	PC O-18:2_16:0	PC-O	29422.0	IS PC 15:0_18:1(d7)	364384.0	batch_1	LQC	14.4	PC	2312ALU_0001LQC_B1
15.4	2026-05-20 13:09:04	1779275344	PC O-18:2_16:0	PC-O	27880.0	IS PC 15:0_18:1(d7)	358227.0	batch_1	SQC	15.4	PC	2312ALU_0001SQC_B1
16.4	2026-05-20 13:10:04	1779275404	PC O-18:2_16:0	PC-O	29968.0	IS PC 15:0_18:1(d7)	385248.0	batch_1	sample	16.4	PC	2312ALU_0009_A1
17.4	2026-05-20 13:11:04	1779275464	PC O-18:2_16:0	PC-O	34369.0	IS PC 15:0_18:1(d7)	399552.0	batch_1	sample	17.4	PC	2312ALU_0010_A1
18.4	2026-05-20 13:12:04	1779275524	PC O-18:2_16:0	PC-O	26464.0	IS PC 15:0_18:1(d7)	341709.0	batch_1	sample	18.4	PC	2312ALU_0011_A1
19.4	2026-05-20 13:13:04	1779275584	PC O-18:2_16:0	PC-O	23244.0	IS PC 15:0_18:1(d7)	322496.0	batch_1	sample	19.4	PC	2312ALU_0012_A1
20.4	2026-05-20 13:14:04	1779275644	PC O-18:2_16:0	PC-O	21714.0	IS PC 15:0_18:1(d7)	483455.0	batch_1	sample	20.4	PC	2312ALU_0013_A1
21.4	2026-05-20 13:15:04	1779275704	PC O-18:2_16:0	PC-O	28622.0	IS PC 15:0_18:1(d7)	319667.0	batch_1	sample	21.4	PC	2312ALU_0014_A1
22.4	2026-05-20 13:16:04	1779275764	PC O-18:2_16:0	PC-O	26675.0	IS PC 15:0_18:1(d7)	309595.0	batch_1	sample	22.4	PC	2312ALU_0015_A1
23.4	2026-05-20 13:17:04	1779275824	PC O-18:2_16:0	PC-O	23216.0	IS PC 15:0_18:1(d7)	423566.0	batch_1	sample	23.4	PC	2312ALU_0016_A1
24.4	2026-05-20 13:18:04	1779275884	PC O-18:2_16:0	PC-O	34280.0	IS PC 15:0_18:1(d7)	386935.0	batch_1	LQC	24.4	PC	2312ALU_0001LQC_C1
25.4	2026-05-20 13:19:04	1779275944	PC O-18:2_16:0	PC-O	29026.0	IS PC 15:0_18:1(d7)	325280.0	batch_1	SQC	25.4	PC	2312ALU_0001SQC_C1
26.4	2026-05-20 13:20:04	1779276004	PC O-18:2_16:0	PC-O	24034.0	IS PC 15:0_18:1(d7)	251927.0	batch_1	sample	26.4	PC	2312ALU_0017_A1
27.4	2026-05-20 13:21:04	1779276064	PC O-18:2_16:0	PC-O	25761.0	IS PC 15:0_18:1(d7)	353073.0	batch_1	sample	27.4	PC	2312ALU_0018_A1
28.4	2026-05-20 13:22:04	1779276124	PC O-18:2_16:0	PC-O	50237.0	IS PC 15:0_18:1(d7)	288316.0	batch_1	sample	28.4	PC	2312ALU_0019_A1
29.4	2026-05-20 13:23:04	1779276184	PC O-18:2_16:0	PC-O	33752.0	IS PC 15:0_18:1(d7)	360645.0	batch_1	sample	29.4	PC	2312ALU_0020_A1
30.4	2026-05-20 13:24:04	1779276244	PC O-18:2_16:0	PC-O	25197.0	IS PC 15:0_18:1(d7)	437056.0	batch_1	sample	30.4	PC	2312ALU_0021_A1
31.4	2026-05-20 13:25:04	1779276304	PC O-18:2_16:0	PC-O	28648.0	IS PC 15:0_18:1(d7)	342998.0	batch_1	sample	31.4	PC	2312ALU_0022_A1
32.4	2026-05-20 13:26:04	1779276364	PC O-18:2_16:0	PC-O	29016.0	IS PC 15:0_18:1(d7)	349063.0	batch_1	sample	32.4	PC	2312ALU_0023_A1
33.4	2026-05-20 13:27:04	1779276424	PC O-18:2_16:0	PC-O	36794.0	IS PC 15:0_18:1(d7)	396418.0	batch_1	sample	33.4	PC	2312ALU_0024_A1
34.4	2026-05-20 13:28:04	1779276484	PC O-18:2_16:0	PC-O	30404.0	IS PC 15:0_18:1(d7)	397280.0	batch_1	LQC	34.4	PC	2312ALU_0001LQC_D1
35.4	2026-05-20 13:29:04	1779276544	PC O-18:2_16:0	PC-O	30702.0	IS PC 15:0_18:1(d7)	336125.0	batch_1	SQC	35.4	PC	2312ALU_0001SQC_D1
36.4	2026-05-20 13:30:04	1779276604	PC O-18:2_16:0	PC-O	29298.0	IS PC 15:0_18:1(d7)	368181.0	batch_1	sample	36.4	PC	2312ALU_0025_A1
37.4	2026-05-20 13:31:04	1779276664	PC O-18:2_16:0	PC-O	33646.0	IS PC 15:0_18:1(d7)	333590.0	batch_1	sample	37.4	PC	2312ALU_0026_A1
38.4	2026-05-20 13:32:04	1779276724	PC O-18:2_16:0	PC-O	15497.0	IS PC 15:0_18:1(d7)	436354.0	batch_1	sample	38.4	PC	2312ALU_0027_A1
39.4	2026-05-20 13:33:04	1779276784	PC O-18:2_16:0	PC-O	25511.0	IS PC 15:0_18:1(d7)	348970.0	batch_1	sample	39.4	PC	2312ALU_0028_A1
40.4	2026-05-20 13:34:04	1779276844	PC O-18:2_16:0	PC-O	31869.0	IS PC 15:0_18:1(d7)	334547.0	batch_1	sample	40.4	PC	2312ALU_0029_A1
41.4	2026-05-20 13:35:04	1779276904	PC O-18:2_16:0	PC-O	43688.0	IS PC 15:0_18:1(d7)	367513.0	batch_1	sample	41.4	PC	2312ALU_0030_A1
42.4	2026-05-20 13:36:04	1779276964	PC O-18:2_16:0	PC-O	40366.0	IS PC 15:0_18:1(d7)	299417.0	batch_1	sample	42.4	PC	2312ALU_0031_A1
43.4	2026-05-20 13:37:04	1779277024	PC O-18:2_16:0	PC-O	34747.0	IS PC 15:0_18:1(d7)	379529.0	batch_1	sample	43.4	PC	2312ALU_0032_A1
44.4	2026-05-20 13:38:04	1779277084	PC O-18:2_16:0	PC-O	30622.0	IS PC 15:0_18:1(d7)	419914.0	batch_1	LQC	44.4	PC	2312ALU_0001LQC_E1
45.4	2026-05-20 13:39:04	1779277144	PC O-18:2_16:0	PC-O	33010.0	IS PC 15:0_18:1(d7)	389427.0	batch_1	SQC	45.4	PC	2312ALU_0001SQC_E1
46.4	2026-05-20 13:40:04	1779277204	PC O-18:2_16:0	PC-O	36765.0	IS PC 15:0_18:1(d7)	356498.0	batch_1	sample	46.4	PC	2312ALU_0033_A1
47.4	2026-05-20 13:41:04	1779277264	PC O-18:2_16:0	PC-O	32538.0	IS PC 15:0_18:1(d7)	344881.0	batch_1	sample	47.4	PC	2312ALU_0034_A1
48.4	2026-05-20 13:42:04	1779277324	PC O-18:2_16:0	PC-O	41596.0	IS PC 15:0_18:1(d7)	301790.0	batch_1	sample	48.4	PC	2312ALU_0035_A1
49.4	2026-05-20 13:43:04	1779277384	PC O-18:2_16:0	PC-O	29704.0	IS PC 15:0_18:1(d7)	454167.0	batch_1	sample	49.4	PC	2312ALU_0036_A1
50.4	2026-05-20 13:44:04	1779277444	PC O-18:2_16:0	PC-O	33408.0	IS PC 15:0_18:1(d7)	351777.0	batch_1	sample	50.4	PC	2312ALU_0037_A1
51.4	2026-05-20 13:45:04	1779277504	PC O-18:2_16:0	PC-O	33581.0	IS PC 15:0_18:1(d7)	368358.0	batch_1	sample	51.4	PC	2312ALU_0038_A1
52.4	2026-05-20 13:46:04	1779277564	PC O-18:2_16:0	PC-O	24140.0	IS PC 15:0_18:1(d7)	330666.0	batch_1	sample	52.4	PC	2312ALU_0039_A1
53.4	2026-05-20 13:47:04	1779277624	PC O-18:2_16:0	PC-O	27590.0	IS PC 15:0_18:1(d7)	400857.0	batch_1	sample	53.4	PC	2312ALU_0040_A1
54.4	2026-05-20 13:48:04	1779277684	PC O-18:2_16:0	PC-O	31723.0	IS PC 15:0_18:1(d7)	398861.0	batch_1	LQC	54.4	PC	2312ALU_0001LQC_F1
55.4	2026-05-20 13:49:04	1779277744	PC O-18:2_16:0	PC-O	32240.0	IS PC 15:0_18:1(d7)	359265.0	batch_1	SQC	55.4	PC	2312ALU_0001SQC_F1
56.4	2026-05-20 13:50:04	1779277804	PC O-18:2_16:0	PC-O	29459.0	IS PC 15:0_18:1(d7)	369887.0	batch_1	sample	56.4	PC	2312ALU_0041_A1
57.4	2026-05-20 13:51:04	1779277864	PC O-18:2_16:0	PC-O	36490.0	IS PC 15:0_18:1(d7)	337646.0	batch_1	sample	57.4	PC	2312ALU_0042_A1
58.4	2026-05-20 13:52:04	1779277924	PC O-18:2_16:0	PC-O	36937.0	IS PC 15:0_18:1(d7)	378035.0	batch_1	sample	58.4	PC	2312ALU_0043_A1
59.4	2026-05-20 13:53:04	1779277984	PC O-18:2_16:0	PC-O	30180.0	IS PC 15:0_18:1(d7)	270679.0	batch_1	sample	59.4	PC	2312ALU_0044_A1
60.4	2026-05-20 13:54:04	1779278044	PC O-18:2_16:0	PC-O	35332.0	IS PC 15:0_18:1(d7)	374826.0	batch_1	sample	60.4	PC	2312ALU_0045_A1
61.4	2026-05-20 13:55:04	1779278104	PC O-18:2_16:0	PC-O	35578.0	IS PC 15:0_18:1(d7)	340986.0	batch_1	sample	61.4	PC	2312ALU_0046_A1
62.4	2026-05-20 13:56:04	1779278164	PC O-18:2_16:0	PC-O	30316.0	IS PC 15:0_18:1(d7)	382537.0	batch_1	sample	62.4	PC	2312ALU_0047_A1
63.4	2026-05-20 13:57:04	1779278224	PC O-18:2_16:0	PC-O	27812.0	IS PC 15:0_18:1(d7)	381207.0	batch_1	sample	63.4	PC	2312ALU_0048_A1
64.4	2026-05-20 13:58:04	1779278284	PC O-18:2_16:0	PC-O	29508.0	IS PC 15:0_18:1(d7)	407467.0	batch_1	LQC	64.4	PC	2312ALU_0001LQC_G1
65.4	2026-05-20 13:59:04	1779278344	PC O-18:2_16:0	PC-O	31208.0	IS PC 15:0_18:1(d7)	314568.0	batch_1	SQC	65.4	PC	2312ALU_0001SQC_G1
